datatime,acc_x,acc_y,acc_z
2021-11-08 23:30:50.750000-05:00,-17,-87,-6
2021-11-08 23:30:50.781250-05:00,-20,-95,-3
2021-11-08 23:30:50.812500-05:00,-32,-79,6
2021-11-08 23:30:50.843750-05:00,-39,-82,9
2021-11-08 23:30:50.875000-05:00,-36,-85,0
2021-11-08 23:30:50.906250-05:00,-26,-79,-3
2021-11-08 23:30:50.937500-05:00,-17,-69,5
2021-11-08 23:30:50.968750-05:00,-5,-51,16
2021-11-08 23:30:51-05:00,6,-48,27
2021-11-08 23:30:51.031250-05:00,-7,-42,21
2021-11-08 23:30:51.062500-05:00,-38,-40,2
2021-11-08 23:30:51.093750-05:00,-41,-42,-1
2021-11-08 23:30:51.125000-05:00,-27,-50,2
2021-11-08 23:30:51.156250-05:00,-23,-54,3
2021-11-08 23:30:51.187500-05:00,-17,-60,4
2021-11-08 23:30:51.218750-05:00,-13,-63,7
2021-11-08 23:30:51.250000-05:00,-12,-67,8
2021-11-08 23:30:51.281250-05:00,-12,-67,6
2021-11-08 23:30:51.312500-05:00,-14,-65,3
2021-11-08 23:30:51.343750-05:00,-18,-86,5
2021-11-08 23:30:51.375000-05:00,-21,-98,7
2021-11-08 23:30:51.406250-05:00,-23,-81,6
2021-11-08 23:30:51.437500-05:00,-16,-68,-1
2021-11-08 23:30:51.468750-05:00,-13,-70,-3
2021-11-08 23:30:51.500000-05:00,-16,-69,-3
2021-11-08 23:30:51.531250-05:00,-16,-61,-2
2021-11-08 23:30:51.562500-05:00,-13,-54,-2
2021-11-08 23:30:51.593750-05:00,-13,-53,-2
2021-11-08 23:30:51.625000-05:00,-14,-49,-4
2021-11-08 23:30:51.656250-05:00,-14,-49,-6
2021-11-08 23:30:51.687500-05:00,-13,-49,-7
2021-11-08 23:30:51.718750-05:00,-14,-52,-4
2021-11-08 23:30:51.750000-05:00,-15,-50,-3
2021-11-08 23:30:51.781250-05:00,-14,-44,-2
2021-11-08 23:30:51.812500-05:00,-15,-46,-2
2021-11-08 23:30:51.843750-05:00,-18,-57,-1
2021-11-08 23:30:51.875000-05:00,-19,-65,2
2021-11-08 23:30:51.906250-05:00,-20,-65,3
2021-11-08 23:30:51.937500-05:00,-18,-67,3
2021-11-08 23:30:51.968750-05:00,-18,-76,2
2021-11-08 23:30:52-05:00,-19,-80,3
2021-11-08 23:30:52.031250-05:00,-19,-79,5
2021-11-08 23:30:52.062500-05:00,-20,-75,10
2021-11-08 23:30:52.093750-05:00,-18,-82,3
2021-11-08 23:30:52.125000-05:00,-17,-80,2
2021-11-08 23:30:52.156250-05:00,-12,-56,13
2021-11-08 23:30:52.187500-05:00,-3,-46,23
2021-11-08 23:30:52.218750-05:00,11,-41,29
2021-11-08 23:30:52.250000-05:00,-5,-43,17
2021-11-08 23:30:52.281250-05:00,-28,-55,-3
2021-11-08 23:30:52.312500-05:00,-40,-58,-21
2021-11-08 23:30:52.343750-05:00,-61,-43,-15
2021-11-08 23:30:52.375000-05:00,-29,-48,-4
2021-11-08 23:30:52.406250-05:00,-23,-49,-10
2021-11-08 23:30:52.437500-05:00,-12,-59,3
2021-11-08 23:30:52.468750-05:00,-16,-62,3
2021-11-08 23:30:52.500000-05:00,-8,-67,11
2021-11-08 23:30:52.531250-05:00,-14,-80,3
2021-11-08 23:30:52.562500-05:00,-17,-91,5
2021-11-08 23:30:52.593750-05:00,-23,-93,9
2021-11-08 23:30:52.625000-05:00,-21,-76,9
2021-11-08 23:30:52.656250-05:00,-17,-64,3
2021-11-08 23:30:52.687500-05:00,-19,-65,2
2021-11-08 23:30:52.718750-05:00,-19,-59,4
2021-11-08 23:30:52.750000-05:00,-25,-53,-12
2021-11-08 23:30:52.781250-05:00,-25,-54,-17
2021-11-08 23:30:52.812500-05:00,-12,-61,-15
2021-11-08 23:30:52.843750-05:00,0,-71,-13
2021-11-08 23:30:52.875000-05:00,23,-75,11
2021-11-08 23:30:52.906250-05:00,33,-72,22
2021-11-08 23:30:52.937500-05:00,47,-55,17
2021-11-08 23:30:52.968750-05:00,61,-38,12
2021-11-08 23:30:53-05:00,58,-39,10
2021-11-08 23:30:53.031250-05:00,16,-47,30
2021-11-08 23:30:53.062500-05:00,-5,-62,34
2021-11-08 23:30:53.093750-05:00,-32,-64,36
2021-11-08 23:30:53.125000-05:00,-37,-71,25
2021-11-08 23:30:53.156250-05:00,-67,-61,17
2021-11-08 23:30:53.187500-05:00,-57,-78,29
2021-11-08 23:30:53.218750-05:00,-48,-68,20
2021-11-08 23:30:53.250000-05:00,-28,-59,18
2021-11-08 23:30:53.281250-05:00,-20,-67,26
2021-11-08 23:30:53.312500-05:00,-6,-78,40
2021-11-08 23:30:53.343750-05:00,-5,-71,39
2021-11-08 23:30:53.375000-05:00,13,-73,44
2021-11-08 23:30:53.406250-05:00,14,-84,35
2021-11-08 23:30:53.437500-05:00,14,-82,32
2021-11-08 23:30:53.468750-05:00,16,-74,38
2021-11-08 23:30:53.500000-05:00,23,-64,38
2021-11-08 23:30:53.531250-05:00,35,-18,15
2021-11-08 23:30:53.562500-05:00,45,4,-1
2021-11-08 23:30:53.593750-05:00,34,17,-9
2021-11-08 23:30:53.625000-05:00,-14,16,14
2021-11-08 23:30:53.656250-05:00,-24,0,27
2021-11-08 23:30:53.687500-05:00,-42,-34,14
2021-11-08 23:30:53.718750-05:00,-18,-66,13
2021-11-08 23:30:53.750000-05:00,-37,-128,32
2021-11-08 23:30:53.781250-05:00,-50,-128,48
2021-11-08 23:30:53.812500-05:00,-15,-101,41
2021-11-08 23:30:53.843750-05:00,4,-75,35
2021-11-08 23:30:53.875000-05:00,-13,-78,28
2021-11-08 23:30:53.906250-05:00,-15,-61,24
2021-11-08 23:30:53.937500-05:00,-8,-52,22
2021-11-08 23:30:53.968750-05:00,2,-37,22
2021-11-08 23:30:54-05:00,-2,-32,19
2021-11-08 23:30:54.031250-05:00,-5,-30,14
2021-11-08 23:30:54.062500-05:00,-10,-35,12
2021-11-08 23:30:54.093750-05:00,-10,-41,16
2021-11-08 23:30:54.125000-05:00,-8,-50,21
2021-11-08 23:30:54.156250-05:00,-7,-53,20
2021-11-08 23:30:54.187500-05:00,-9,-58,14
2021-11-08 23:30:54.218750-05:00,-10,-61,13
2021-11-08 23:30:54.250000-05:00,-11,-73,15
2021-11-08 23:30:54.281250-05:00,-15,-71,10
2021-11-08 23:30:54.312500-05:00,-16,-72,10
2021-11-08 23:30:54.343750-05:00,-19,-78,8
2021-11-08 23:30:54.375000-05:00,-20,-83,4
2021-11-08 23:30:54.406250-05:00,-29,-80,1
2021-11-08 23:30:54.437500-05:00,-29,-77,6
2021-11-08 23:30:54.468750-05:00,-22,-82,4
2021-11-08 23:30:54.500000-05:00,-9,-73,11
2021-11-08 23:30:54.531250-05:00,4,-61,27
2021-11-08 23:30:54.562500-05:00,-2,-39,20
2021-11-08 23:30:54.593750-05:00,-8,-33,12
2021-11-08 23:30:54.625000-05:00,-23,-31,2
2021-11-08 23:30:54.656250-05:00,-24,-35,1
2021-11-08 23:30:54.687500-05:00,-26,-44,-5
2021-11-08 23:30:54.718750-05:00,-24,-49,-3
2021-11-08 23:30:54.750000-05:00,-22,-49,0
2021-11-08 23:30:54.781250-05:00,-18,-55,7
2021-11-08 23:30:54.812500-05:00,-18,-60,7
2021-11-08 23:30:54.843750-05:00,-21,-69,6
2021-11-08 23:30:54.875000-05:00,-22,-70,4
2021-11-08 23:30:54.906250-05:00,-16,-71,-2
2021-11-08 23:30:54.937500-05:00,-18,-80,3
2021-11-08 23:30:54.968750-05:00,-23,-87,12
2021-11-08 23:30:55-05:00,-29,-89,11
2021-11-08 23:30:55.031250-05:00,-30,-81,3
2021-11-08 23:30:55.062500-05:00,-23,-67,-4
2021-11-08 23:30:55.093750-05:00,-18,-66,-1
2021-11-08 23:30:55.125000-05:00,-13,-60,5
2021-11-08 23:30:55.156250-05:00,-13,-58,3
2021-11-08 23:30:55.187500-05:00,-13,-60,2
2021-11-08 23:30:55.218750-05:00,-15,-61,1
2021-11-08 23:30:55.250000-05:00,-15,-57,0
2021-11-08 23:30:55.281250-05:00,-13,-55,-1
2021-11-08 23:30:55.312500-05:00,-12,-55,-1
2021-11-08 23:30:55.343750-05:00,-11,-50,1
2021-11-08 23:30:55.375000-05:00,-11,-54,1
2021-11-08 23:30:55.406250-05:00,-11,-58,0
2021-11-08 23:30:55.437500-05:00,-11,-56,-4
2021-11-08 23:30:55.468750-05:00,-12,-53,-6
2021-11-08 23:30:55.500000-05:00,-14,-61,-2
2021-11-08 23:30:55.531250-05:00,-13,-68,-3
2021-11-08 23:30:55.562500-05:00,-18,-89,-8
2021-11-08 23:30:55.593750-05:00,-22,-77,2
2021-11-08 23:30:55.625000-05:00,-21,-76,4
2021-11-08 23:30:55.656250-05:00,-11,-85,-1
2021-11-08 23:30:55.687500-05:00,-9,-81,-1
2021-11-08 23:30:55.718750-05:00,-12,-57,2
2021-11-08 23:30:55.750000-05:00,-11,-49,3
2021-11-08 23:30:55.781250-05:00,-8,-40,6
2021-11-08 23:30:55.812500-05:00,-12,-37,6
2021-11-08 23:30:55.843750-05:00,-14,-41,5
2021-11-08 23:30:55.875000-05:00,-17,-51,3
2021-11-08 23:30:55.906250-05:00,-18,-56,5
2021-11-08 23:30:55.937500-05:00,-19,-60,12
2021-11-08 23:30:55.968750-05:00,-19,-61,12
2021-11-08 23:30:56-05:00,-17,-67,10
2021-11-08 23:30:56.031250-05:00,-15,-73,13
2021-11-08 23:30:56.062500-05:00,-13,-72,13
2021-11-08 23:30:56.093750-05:00,-7,-80,6
2021-11-08 23:30:56.125000-05:00,-8,-86,4
2021-11-08 23:30:56.156250-05:00,-18,-100,15
2021-11-08 23:30:56.187500-05:00,-21,-80,17
2021-11-08 23:30:56.218750-05:00,-19,-71,1
2021-11-08 23:30:56.250000-05:00,-13,-79,-2
2021-11-08 23:30:56.281250-05:00,-12,-78,0
2021-11-08 23:30:56.312500-05:00,-13,-65,2
2021-11-08 23:30:56.343750-05:00,-12,-60,2
2021-11-08 23:30:56.375000-05:00,-11,-63,-1
2021-11-08 23:30:56.406250-05:00,-10,-63,-4
2021-11-08 23:30:56.437500-05:00,-12,-57,-7
2021-11-08 23:30:56.468750-05:00,-12,-53,-7
2021-11-08 23:30:56.500000-05:00,-12,-51,-5
2021-11-08 23:30:56.531250-05:00,-13,-47,-1
2021-11-08 23:30:56.562500-05:00,-12,-43,-1
2021-11-08 23:30:56.593750-05:00,-12,-43,-2
2021-11-08 23:30:56.625000-05:00,-10,-48,-2
2021-11-08 23:30:56.656250-05:00,-11,-53,-4
2021-11-08 23:30:56.687500-05:00,-12,-65,-4
2021-11-08 23:30:56.718750-05:00,-13,-80,-4
2021-11-08 23:30:56.750000-05:00,-25,-99,-4
2021-11-08 23:30:56.781250-05:00,-29,-84,1
2021-11-08 23:30:56.812500-05:00,-27,-84,7
2021-11-08 23:30:56.843750-05:00,-24,-91,6
2021-11-08 23:30:56.875000-05:00,-24,-83,4
2021-11-08 23:30:56.906250-05:00,-13,-52,7
2021-11-08 23:30:56.937500-05:00,-4,-44,8
2021-11-08 23:30:56.968750-05:00,8,-43,8
2021-11-08 23:30:57-05:00,9,-45,9
2021-11-08 23:30:57.031250-05:00,2,-53,9
2021-11-08 23:30:57.062500-05:00,-5,-57,12
2021-11-08 23:30:57.093750-05:00,-21,-58,15
2021-11-08 23:30:57.125000-05:00,-29,-54,12
2021-11-08 23:30:57.156250-05:00,-26,-52,10
2021-11-08 23:30:57.187500-05:00,-20,-58,9
2021-11-08 23:30:57.218750-05:00,-17,-64,10
2021-11-08 23:30:57.250000-05:00,-12,-73,14
2021-11-08 23:30:57.281250-05:00,-8,-80,13
2021-11-08 23:30:57.312500-05:00,-4,-97,6
2021-11-08 23:30:57.343750-05:00,-12,-96,9
2021-11-08 23:30:57.375000-05:00,-15,-83,11
2021-11-08 23:30:57.406250-05:00,-18,-74,3
2021-11-08 23:30:57.437500-05:00,-19,-78,-2
2021-11-08 23:30:57.468750-05:00,-20,-79,-5
2021-11-08 23:30:57.500000-05:00,-16,-71,-3
2021-11-08 23:30:57.531250-05:00,-17,-69,-1
2021-11-08 23:30:57.562500-05:00,-28,-72,-3
2021-11-08 23:30:57.593750-05:00,-28,-76,-6
2021-11-08 23:30:57.625000-05:00,-30,-75,-12
2021-11-08 23:30:57.656250-05:00,-34,-75,-12
2021-11-08 23:30:57.687500-05:00,-46,-66,-2
2021-11-08 23:30:57.718750-05:00,-55,-48,3
2021-11-08 23:30:57.750000-05:00,-55,-36,8
2021-11-08 23:30:57.781250-05:00,-59,-29,16
2021-11-08 23:30:57.812500-05:00,-62,-30,26
2021-11-08 23:30:57.843750-05:00,-67,-22,38
2021-11-08 23:30:57.875000-05:00,-68,-17,38
2021-11-08 23:30:57.906250-05:00,-72,-7,46
2021-11-08 23:30:57.937500-05:00,-70,-2,48
2021-11-08 23:30:57.968750-05:00,-63,0,41
2021-11-08 23:30:58-05:00,-44,10,33
2021-11-08 23:30:58.031250-05:00,-36,14,30
2021-11-08 23:30:58.062500-05:00,-17,24,20
2021-11-08 23:30:58.093750-05:00,-19,27,16
2021-11-08 23:30:58.125000-05:00,-16,24,17
2021-11-08 23:30:58.156250-05:00,-7,26,20
2021-11-08 23:30:58.187500-05:00,-7,29,16
2021-11-08 23:30:58.218750-05:00,-14,32,13
2021-11-08 23:30:58.250000-05:00,-14,33,15
2021-11-08 23:30:58.281250-05:00,-11,38,19
2021-11-08 23:30:58.312500-05:00,-7,40,28
2021-11-08 23:30:58.343750-05:00,-27,43,21
2021-11-08 23:30:58.375000-05:00,-39,43,15
2021-11-08 23:30:58.406250-05:00,-51,54,9
2021-11-08 23:30:58.437500-05:00,-33,58,4
2021-11-08 23:30:58.468750-05:00,-36,59,2
2021-11-08 23:30:58.500000-05:00,-29,80,4
2021-11-08 23:30:58.531250-05:00,-17,91,4
2021-11-08 23:30:58.562500-05:00,-10,76,5
2021-11-08 23:30:58.593750-05:00,-5,63,2
2021-11-08 23:30:58.625000-05:00,-7,57,-9
2021-11-08 23:30:58.656250-05:00,-7,60,-14
2021-11-08 23:30:58.687500-05:00,-11,60,-12
2021-11-08 23:30:58.718750-05:00,-26,55,3
2021-11-08 23:30:58.750000-05:00,-23,55,9
2021-11-08 23:30:58.781250-05:00,-14,59,13
2021-11-08 23:30:58.812500-05:00,-6,58,14
2021-11-08 23:30:58.843750-05:00,-6,58,14
2021-11-08 23:30:58.875000-05:00,-10,57,7
2021-11-08 23:30:58.906250-05:00,-13,56,1
2021-11-08 23:30:58.937500-05:00,-10,60,2
2021-11-08 23:30:58.968750-05:00,-9,63,1
2021-11-08 23:30:59-05:00,-10,70,-2
2021-11-08 23:30:59.031250-05:00,-20,61,1
2021-11-08 23:30:59.062500-05:00,-25,59,3
2021-11-08 23:30:59.093750-05:00,-33,64,-9
2021-11-08 23:30:59.125000-05:00,-40,64,-11
2021-11-08 23:30:59.156250-05:00,-54,60,-1
2021-11-08 23:30:59.187500-05:00,-60,57,0
2021-11-08 23:30:59.218750-05:00,-62,49,2
2021-11-08 23:30:59.250000-05:00,-63,47,-1
2021-11-08 23:30:59.281250-05:00,-57,46,-3
2021-11-08 23:30:59.312500-05:00,-44,41,-2
2021-11-08 23:30:59.343750-05:00,-43,38,-1
2021-11-08 23:30:59.375000-05:00,-44,36,-2
2021-11-08 23:30:59.406250-05:00,-42,40,-1
2021-11-08 23:30:59.437500-05:00,-38,41,2
2021-11-08 23:30:59.468750-05:00,-42,42,2
2021-11-08 23:30:59.500000-05:00,-47,43,-1
2021-11-08 23:30:59.531250-05:00,-51,36,1
2021-11-08 23:30:59.562500-05:00,-52,32,1
2021-11-08 23:30:59.593750-05:00,-47,34,2
2021-11-08 23:30:59.625000-05:00,-47,40,0
2021-11-08 23:30:59.656250-05:00,-51,45,0
2021-11-08 23:30:59.687500-05:00,-47,43,-1
2021-11-08 23:30:59.718750-05:00,-46,48,-2
2021-11-08 23:30:59.750000-05:00,-53,61,-7
2021-11-08 23:30:59.781250-05:00,-58,67,-9
2021-11-08 23:30:59.812500-05:00,-53,48,-6
2021-11-08 23:30:59.843750-05:00,-41,48,-3
2021-11-08 23:30:59.875000-05:00,-37,47,-5
2021-11-08 23:30:59.906250-05:00,-30,37,0
2021-11-08 23:30:59.937500-05:00,-26,33,2
2021-11-08 23:30:59.968750-05:00,-31,38,-3
2021-11-08 23:31:00-05:00,-38,42,-7
2021-11-08 23:31:00.031250-05:00,-51,45,-8
2021-11-08 23:31:00.062500-05:00,-54,44,-9
2021-11-08 23:31:00.093750-05:00,-54,38,-9
2021-11-08 23:31:00.125000-05:00,-58,30,-12
2021-11-08 23:31:00.156250-05:00,-56,23,-10
2021-11-08 23:31:00.187500-05:00,-51,22,-12
2021-11-08 23:31:00.218750-05:00,-49,27,-13
2021-11-08 23:31:00.250000-05:00,-61,27,-16
2021-11-08 23:31:00.281250-05:00,-67,32,-17
2021-11-08 23:31:00.312500-05:00,-74,38,-19
2021-11-08 23:31:00.343750-05:00,-84,42,-25
2021-11-08 23:31:00.375000-05:00,-88,38,-29
2021-11-08 23:31:00.406250-05:00,-76,27,-27
2021-11-08 23:31:00.437500-05:00,-68,31,-24
2021-11-08 23:31:00.468750-05:00,-57,36,-24
2021-11-08 23:31:00.500000-05:00,-53,35,-22
2021-11-08 23:31:00.531250-05:00,-48,27,-20
2021-11-08 23:31:00.562500-05:00,-46,32,-22
2021-11-08 23:31:00.593750-05:00,-46,34,-20
2021-11-08 23:31:00.625000-05:00,-43,35,-16
2021-11-08 23:31:00.656250-05:00,-44,34,-13
2021-11-08 23:31:00.687500-05:00,-43,32,-9
2021-11-08 23:31:00.718750-05:00,-42,36,-8
2021-11-08 23:31:00.750000-05:00,-40,37,-5
2021-11-08 23:31:00.781250-05:00,-35,46,-4
2021-11-08 23:31:00.812500-05:00,-40,47,-2
2021-11-08 23:31:00.843750-05:00,-44,49,3
2021-11-08 23:31:00.875000-05:00,-43,48,1
2021-11-08 23:31:00.906250-05:00,-49,46,2
2021-11-08 23:31:00.937500-05:00,-52,52,2
2021-11-08 23:31:00.968750-05:00,-47,51,2
2021-11-08 23:31:01-05:00,-22,52,-4
2021-11-08 23:31:01.031250-05:00,-30,63,-17
2021-11-08 23:31:01.062500-05:00,-80,73,-36
2021-11-08 23:31:01.093750-05:00,-86,76,-20
2021-11-08 23:31:01.125000-05:00,-4,44,-4
2021-11-08 23:31:01.156250-05:00,58,48,-12
2021-11-08 23:31:01.187500-05:00,54,36,67
2021-11-08 23:31:01.218750-05:00,-12,28,4
2021-11-08 23:31:01.250000-05:00,-70,29,-44
2021-11-08 23:31:01.281250-05:00,-76,42,-44
2021-11-08 23:31:01.312500-05:00,-66,18,-48
2021-11-08 23:31:01.343750-05:00,-48,42,-13
2021-11-08 23:31:01.375000-05:00,-27,31,38
2021-11-08 23:31:01.406250-05:00,10,54,69
2021-11-08 23:31:01.437500-05:00,62,51,79
2021-11-08 23:31:01.468750-05:00,28,46,76
2021-11-08 23:31:01.500000-05:00,-44,52,43
2021-11-08 23:31:01.531250-05:00,-81,54,8
2021-11-08 23:31:01.562500-05:00,-71,14,4
2021-11-08 23:31:01.593750-05:00,-57,14,-21
2021-11-08 23:31:01.625000-05:00,-31,31,23
2021-11-08 23:31:01.656250-05:00,-7,36,86
2021-11-08 23:31:01.687500-05:00,-15,35,92
2021-11-08 23:31:01.718750-05:00,-20,27,84
2021-11-08 23:31:01.750000-05:00,-19,26,79
2021-11-08 23:31:01.781250-05:00,-28,20,59
2021-11-08 23:31:01.812500-05:00,-28,18,48
2021-11-08 23:31:01.843750-05:00,-32,17,29
2021-11-08 23:31:01.875000-05:00,-31,15,39
2021-11-08 23:31:01.906250-05:00,-29,17,44
2021-11-08 23:31:01.937500-05:00,-16,13,50
2021-11-08 23:31:01.968750-05:00,-30,12,48
2021-11-08 23:31:02-05:00,-36,10,67
2021-11-08 23:31:02.031250-05:00,-27,16,69
2021-11-08 23:31:02.062500-05:00,-20,22,62
2021-11-08 23:31:02.093750-05:00,-22,18,59
2021-11-08 23:31:02.125000-05:00,-22,18,63
2021-11-08 23:31:02.156250-05:00,-22,18,70
2021-11-08 23:31:02.187500-05:00,-22,17,71
2021-11-08 23:31:02.218750-05:00,-24,15,66
2021-11-08 23:31:02.250000-05:00,-22,15,61
2021-11-08 23:31:02.281250-05:00,-31,22,59
2021-11-08 23:31:02.312500-05:00,-41,16,62
2021-11-08 23:31:02.343750-05:00,-39,19,56
2021-11-08 23:31:02.375000-05:00,-38,22,59
2021-11-08 23:31:02.406250-05:00,-41,22,58
2021-11-08 23:31:02.437500-05:00,-39,19,53
2021-11-08 23:31:02.468750-05:00,-33,18,47
2021-11-08 23:31:02.500000-05:00,-22,19,40
2021-11-08 23:31:02.531250-05:00,-17,20,36
2021-11-08 23:31:02.562500-05:00,-16,21,33
2021-11-08 23:31:02.593750-05:00,-17,24,28
2021-11-08 23:31:02.625000-05:00,-15,25,26
2021-11-08 23:31:02.656250-05:00,-14,23,24
2021-11-08 23:31:02.687500-05:00,-24,18,28
2021-11-08 23:31:02.718750-05:00,-27,16,31
2021-11-08 23:31:02.750000-05:00,-1,15,23
2021-11-08 23:31:02.781250-05:00,-6,1,27
2021-11-08 23:31:02.812500-05:00,-8,-20,31
2021-11-08 23:31:02.843750-05:00,-16,-32,30
2021-11-08 23:31:02.875000-05:00,-35,-62,33
2021-11-08 23:31:02.906250-05:00,-32,-78,34
2021-11-08 23:31:02.937500-05:00,-22,-92,41
2021-11-08 23:31:02.968750-05:00,-3,-103,49
2021-11-08 23:31:03-05:00,-1,-109,55
2021-11-08 23:31:03.031250-05:00,7,-111,59
2021-11-08 23:31:03.062500-05:00,-1,-103,56
2021-11-08 23:31:03.093750-05:00,-3,-75,51
2021-11-08 23:31:03.125000-05:00,-7,-68,56
2021-11-08 23:31:03.156250-05:00,-20,-70,70
2021-11-08 23:31:03.187500-05:00,-31,-65,55
2021-11-08 23:31:03.218750-05:00,-39,-65,53
2021-11-08 23:31:03.250000-05:00,-40,-62,57
2021-11-08 23:31:03.281250-05:00,-41,-58,57
2021-11-08 23:31:03.312500-05:00,-42,-44,50
2021-11-08 23:31:03.343750-05:00,-41,-38,49
2021-11-08 23:31:03.375000-05:00,-40,-34,44
2021-11-08 23:31:03.406250-05:00,-33,-20,36
2021-11-08 23:31:03.437500-05:00,-24,-11,23
2021-11-08 23:31:03.468750-05:00,-2,11,2
2021-11-08 23:31:03.500000-05:00,1,25,-6
2021-11-08 23:31:03.531250-05:00,7,43,1
2021-11-08 23:31:03.562500-05:00,6,38,12
2021-11-08 23:31:03.593750-05:00,-20,30,29
2021-11-08 23:31:03.625000-05:00,-30,24,37
2021-11-08 23:31:03.656250-05:00,-50,28,38
2021-11-08 23:31:03.687500-05:00,-22,-15,66
2021-11-08 23:31:03.718750-05:00,-24,-20,56
2021-11-08 23:31:03.750000-05:00,-31,4,54
2021-11-08 23:31:03.781250-05:00,-18,14,57
2021-11-08 23:31:03.812500-05:00,-3,22,39
2021-11-08 23:31:03.843750-05:00,-6,18,28
2021-11-08 23:31:03.875000-05:00,-14,14,29
2021-11-08 23:31:03.906250-05:00,-10,10,33
2021-11-08 23:31:03.937500-05:00,-10,5,30
2021-11-08 23:31:03.968750-05:00,-19,-13,43
2021-11-08 23:31:04-05:00,-17,-28,35
2021-11-08 23:31:04.031250-05:00,-11,-37,32
2021-11-08 23:31:04.062500-05:00,-13,-59,33
2021-11-08 23:31:04.093750-05:00,-15,-72,34
2021-11-08 23:31:04.125000-05:00,-14,-104,22
2021-11-08 23:31:04.156250-05:00,-13,-124,27
2021-11-08 23:31:04.187500-05:00,-18,-124,42
2021-11-08 23:31:04.218750-05:00,-16,-101,43
2021-11-08 23:31:04.250000-05:00,-13,-87,26
2021-11-08 23:31:04.281250-05:00,-10,-78,19
2021-11-08 23:31:04.312500-05:00,-8,-77,19
2021-11-08 23:31:04.343750-05:00,-4,-67,21
2021-11-08 23:31:04.375000-05:00,-12,-66,19
2021-11-08 23:31:04.406250-05:00,-22,-52,25
2021-11-08 23:31:04.437500-05:00,-19,-48,29
2021-11-08 23:31:04.468750-05:00,-15,-48,26
2021-11-08 23:31:04.500000-05:00,-11,-50,26
2021-11-08 23:31:04.531250-05:00,-10,-51,26
2021-11-08 23:31:04.562500-05:00,-10,-54,24
2021-11-08 23:31:04.593750-05:00,-11,-57,21
2021-11-08 23:31:04.625000-05:00,-13,-66,20
2021-11-08 23:31:04.656250-05:00,-14,-68,19
2021-11-08 23:31:04.687500-05:00,-14,-74,18
2021-11-08 23:31:04.718750-05:00,-13,-91,14
2021-11-08 23:31:04.750000-05:00,-15,-91,11
2021-11-08 23:31:04.781250-05:00,-25,-94,13
2021-11-08 23:31:04.812500-05:00,-25,-88,13
2021-11-08 23:31:04.843750-05:00,-30,-85,1
2021-11-08 23:31:04.875000-05:00,-29,-85,-4
2021-11-08 23:31:04.906250-05:00,-26,-78,-2
2021-11-08 23:31:04.937500-05:00,-18,-71,9
2021-11-08 23:31:04.968750-05:00,-23,-66,9
2021-11-08 23:31:05-05:00,-29,-62,7
2021-11-08 23:31:05.031250-05:00,-24,-58,11
2021-11-08 23:31:05.062500-05:00,-28,-51,14
2021-11-08 23:31:05.093750-05:00,-22,-45,19
2021-11-08 23:31:05.125000-05:00,-19,-36,31
2021-11-08 23:31:05.156250-05:00,-13,-28,39
2021-11-08 23:31:05.187500-05:00,-14,-26,36
2021-11-08 23:31:05.218750-05:00,-3,-19,43
2021-11-08 23:31:05.250000-05:00,1,-16,49
2021-11-08 23:31:05.281250-05:00,-7,-19,53
2021-11-08 23:31:05.312500-05:00,-7,-15,51
2021-11-08 23:31:05.343750-05:00,-6,-14,58
2021-11-08 23:31:05.375000-05:00,-2,-17,69
2021-11-08 23:31:05.406250-05:00,-1,-18,68
2021-11-08 23:31:05.437500-05:00,-4,-11,51
2021-11-08 23:31:05.468750-05:00,-2,-13,53
2021-11-08 23:31:05.500000-05:00,0,-15,64
2021-11-08 23:31:05.531250-05:00,2,-14,62
2021-11-08 23:31:05.562500-05:00,4,-8,52
2021-11-08 23:31:05.593750-05:00,5,-3,55
2021-11-08 23:31:05.625000-05:00,4,-1,55
2021-11-08 23:31:05.656250-05:00,3,-1,57
2021-11-08 23:31:05.687500-05:00,3,-3,59
2021-11-08 23:31:05.718750-05:00,-1,-3,64
2021-11-08 23:31:05.750000-05:00,-4,0,64
2021-11-08 23:31:05.781250-05:00,-3,5,63
2021-11-08 23:31:05.812500-05:00,-1,4,64
2021-11-08 23:31:05.843750-05:00,-2,4,64
2021-11-08 23:31:05.875000-05:00,-3,2,66
2021-11-08 23:31:05.906250-05:00,-3,1,65
2021-11-08 23:31:05.937500-05:00,-8,2,63
2021-11-08 23:31:05.968750-05:00,-15,-1,71
2021-11-08 23:31:06-05:00,-12,-15,81
2021-11-08 23:31:06.031250-05:00,-11,-7,55
2021-11-08 23:31:06.062500-05:00,-10,-1,51
2021-11-08 23:31:06.093750-05:00,-10,-3,62
2021-11-08 23:31:06.125000-05:00,-10,-3,62
2021-11-08 23:31:06.156250-05:00,-6,-5,59
2021-11-08 23:31:06.187500-05:00,-8,-5,59
2021-11-08 23:31:06.218750-05:00,-7,-4,60
2021-11-08 23:31:06.250000-05:00,-11,-3,59
2021-11-08 23:31:06.281250-05:00,-10,-2,59
2021-11-08 23:31:06.312500-05:00,-1,0,60
2021-11-08 23:31:06.343750-05:00,-4,0,58
2021-11-08 23:31:06.375000-05:00,-9,0,56
2021-11-08 23:31:06.406250-05:00,-10,3,56
2021-11-08 23:31:06.437500-05:00,-11,3,57
2021-11-08 23:31:06.468750-05:00,-13,4,55
