datatime,acc_x,acc_y,acc_z,label
2021-10-27 15:42:39.500000+00:00,3,-21,59,sitting
2021-10-27 15:42:39.531250+00:00,3,-21,59,sitting
2021-10-27 15:42:39.562500+00:00,3,-21,59,sitting
2021-10-27 15:42:39.593750+00:00,3,-21,59,sitting
2021-10-27 15:42:39.625000+00:00,3,-20,58,sitting
2021-10-27 15:42:39.656250+00:00,3,-21,58,sitting
2021-10-27 15:42:39.687500+00:00,3,-21,58,sitting
2021-10-27 15:42:39.718750+00:00,3,-20,59,sitting
2021-10-27 15:42:39.750000+00:00,3,-21,59,sitting
2021-10-27 15:42:39.781250+00:00,3,-20,58,sitting
2021-10-27 15:42:39.812500+00:00,3,-20,59,sitting
2021-10-27 15:42:39.843750+00:00,3,-20,59,sitting
2021-10-27 15:42:39.875000+00:00,3,-20,59,sitting
2021-10-27 15:42:39.906250+00:00,3,-20,59,sitting
2021-10-27 15:42:39.937500+00:00,3,-20,59,sitting
2021-10-27 15:42:39.968750+00:00,3,-20,59,sitting
2021-10-27 15:42:40+00:00,3,-21,59,sitting
2021-10-27 15:42:40.031250+00:00,3,-21,59,sitting
2021-10-27 15:42:40.062500+00:00,3,-20,58,sitting
2021-10-27 15:42:40.093750+00:00,3,-21,58,sitting
2021-10-27 15:42:40.125000+00:00,3,-21,58,sitting
2021-10-27 15:42:40.156250+00:00,3,-21,58,sitting
2021-10-27 15:42:40.187500+00:00,3,-21,58,sitting
2021-10-27 15:42:40.218750+00:00,3,-21,58,sitting
2021-10-27 15:42:40.250000+00:00,3,-21,58,sitting
2021-10-27 15:42:40.281250+00:00,2,-21,58,sitting
2021-10-27 15:42:40.312500+00:00,3,-21,59,sitting
2021-10-27 15:42:40.343750+00:00,4,-21,58,sitting
2021-10-27 15:42:40.375000+00:00,3,-21,58,sitting
2021-10-27 15:42:40.406250+00:00,3,-21,58,sitting
2021-10-27 15:42:40.437500+00:00,3,-21,59,sitting
2021-10-27 15:42:40.468750+00:00,3,-22,59,sitting
2021-10-27 15:42:40.500000+00:00,2,-21,59,sitting
2021-10-27 15:42:40.531250+00:00,2,-21,58,sitting
2021-10-27 15:42:40.562500+00:00,3,-21,59,sitting
2021-10-27 15:42:40.593750+00:00,3,-21,59,sitting
2021-10-27 15:42:40.625000+00:00,3,-21,59,sitting
2021-10-27 15:42:40.656250+00:00,3,-21,58,sitting
2021-10-27 15:42:40.687500+00:00,3,-20,58,sitting
2021-10-27 15:42:40.718750+00:00,3,-21,58,sitting
2021-10-27 15:42:40.750000+00:00,3,-20,58,sitting
2021-10-27 15:42:40.781250+00:00,2,-20,58,sitting
2021-10-27 15:42:40.812500+00:00,3,-20,58,sitting
2021-10-27 15:42:40.843750+00:00,3,-20,59,sitting
2021-10-27 15:42:40.875000+00:00,3,-20,59,sitting
2021-10-27 15:42:40.906250+00:00,3,-20,59,sitting
2021-10-27 15:42:40.937500+00:00,3,-20,59,sitting
2021-10-27 15:42:40.968750+00:00,3,-20,59,sitting
2021-10-27 15:42:41+00:00,3,-20,59,sitting
2021-10-27 15:42:41.031250+00:00,3,-20,59,sitting
2021-10-27 15:42:41.062500+00:00,3,-20,59,sitting
2021-10-27 15:42:41.093750+00:00,3,-21,59,sitting
2021-10-27 15:42:41.125000+00:00,3,-21,59,sitting
2021-10-27 15:42:41.156250+00:00,3,-21,59,sitting
2021-10-27 15:42:41.187500+00:00,3,-21,59,sitting
2021-10-27 15:42:41.218750+00:00,3,-21,59,sitting
2021-10-27 15:42:41.250000+00:00,4,-20,59,sitting
2021-10-27 15:42:41.281250+00:00,3,-20,59,sitting
2021-10-27 15:42:41.312500+00:00,3,-20,58,sitting
2021-10-27 15:42:41.343750+00:00,3,-20,59,sitting
2021-10-27 15:42:41.375000+00:00,3,-20,58,sitting
2021-10-27 15:42:41.406250+00:00,3,-20,58,sitting
2021-10-27 15:42:41.437500+00:00,3,-20,59,sitting
2021-10-27 15:42:41.468750+00:00,3,-21,59,sitting
2021-10-27 15:42:41.500000+00:00,4,-21,58,sitting
2021-10-27 15:42:41.531250+00:00,4,-21,59,sitting
2021-10-27 15:42:41.562500+00:00,3,-21,58,sitting
2021-10-27 15:42:41.593750+00:00,4,-21,58,sitting
2021-10-27 15:42:41.625000+00:00,4,-21,59,sitting
2021-10-27 15:42:41.656250+00:00,3,-21,58,sitting
2021-10-27 15:42:41.687500+00:00,3,-21,58,sitting
2021-10-27 15:42:41.718750+00:00,4,-21,59,sitting
2021-10-27 15:42:41.750000+00:00,3,-20,58,sitting
2021-10-27 15:42:41.781250+00:00,4,-20,59,sitting
2021-10-27 15:42:41.812500+00:00,4,-20,59,sitting
2021-10-27 15:42:41.843750+00:00,4,-20,58,sitting
2021-10-27 15:42:41.875000+00:00,4,-20,59,sitting
2021-10-27 15:42:41.906250+00:00,4,-21,59,sitting
2021-10-27 15:42:41.937500+00:00,3,-20,58,sitting
2021-10-27 15:42:41.968750+00:00,3,-20,59,sitting
2021-10-27 15:42:42+00:00,3,-21,59,sitting
2021-10-27 15:42:42.031250+00:00,3,-20,59,sitting
2021-10-27 15:42:42.062500+00:00,3,-20,59,sitting
2021-10-27 15:42:42.093750+00:00,3,-20,59,sitting
2021-10-27 15:42:42.125000+00:00,3,-20,59,sitting
2021-10-27 15:42:42.156250+00:00,4,-20,59,sitting
2021-10-27 15:42:42.187500+00:00,4,-20,59,sitting
2021-10-27 15:42:42.218750+00:00,3,-20,59,sitting
2021-10-27 15:42:42.250000+00:00,4,-20,59,sitting
2021-10-27 15:42:42.281250+00:00,3,-20,59,sitting
2021-10-27 15:42:42.312500+00:00,3,-20,59,sitting
2021-10-27 15:42:42.343750+00:00,3,-21,59,sitting
2021-10-27 15:42:42.375000+00:00,3,-20,58,sitting
2021-10-27 15:42:42.406250+00:00,4,-20,59,sitting
2021-10-27 15:42:42.437500+00:00,4,-20,58,sitting
2021-10-27 15:42:42.468750+00:00,3,-20,58,sitting
2021-10-27 15:42:42.500000+00:00,3,-20,59,sitting
2021-10-27 15:42:42.531250+00:00,3,-20,59,sitting
2021-10-27 15:42:42.562500+00:00,3,-20,59,sitting
2021-10-27 15:42:42.593750+00:00,3,-21,59,sitting
2021-10-27 15:42:42.625000+00:00,3,-21,59,sitting
2021-10-27 15:42:42.656250+00:00,3,-21,58,sitting
2021-10-27 15:42:42.687500+00:00,4,-21,59,sitting
2021-10-27 15:42:42.718750+00:00,4,-21,59,sitting
2021-10-27 15:42:42.750000+00:00,4,-21,59,sitting
2021-10-27 15:42:42.781250+00:00,4,-21,58,sitting
2021-10-27 15:42:42.812500+00:00,4,-21,59,sitting
2021-10-27 15:42:42.843750+00:00,3,-20,59,sitting
2021-10-27 15:42:42.875000+00:00,3,-21,59,sitting
2021-10-27 15:42:42.906250+00:00,3,-21,59,sitting
2021-10-27 15:42:42.937500+00:00,3,-21,59,sitting
2021-10-27 15:42:42.968750+00:00,3,-21,58,sitting
2021-10-27 15:42:43+00:00,3,-20,58,sitting
2021-10-27 15:42:43.031250+00:00,3,-20,59,sitting
2021-10-27 15:42:43.062500+00:00,3,-20,58,sitting
2021-10-27 15:42:43.093750+00:00,3,-20,58,sitting
2021-10-27 15:42:43.125000+00:00,3,-20,59,sitting
2021-10-27 15:42:43.156250+00:00,3,-20,58,sitting
2021-10-27 15:42:43.187500+00:00,3,-20,59,sitting
2021-10-27 15:42:43.218750+00:00,3,-20,59,sitting
2021-10-27 15:42:43.250000+00:00,3,-20,59,sitting
2021-10-27 15:42:43.281250+00:00,3,-20,59,sitting
2021-10-27 15:42:43.312500+00:00,4,-20,59,sitting
2021-10-27 15:42:43.343750+00:00,3,-20,59,sitting
2021-10-27 15:42:43.375000+00:00,3,-20,59,sitting
2021-10-27 15:42:43.406250+00:00,3,-21,59,sitting
2021-10-27 15:42:43.437500+00:00,3,-20,58,sitting
2021-10-27 15:42:43.468750+00:00,3,-21,59,sitting
2021-10-27 15:42:43.500000+00:00,3,-21,59,sitting
2021-10-27 15:42:43.531250+00:00,3,-20,58,sitting
2021-10-27 15:42:43.562500+00:00,3,-20,59,sitting
2021-10-27 15:42:43.593750+00:00,3,-20,59,sitting
2021-10-27 15:42:43.625000+00:00,3,-20,59,sitting
2021-10-27 15:42:43.656250+00:00,3,-20,59,sitting
2021-10-27 15:42:43.687500+00:00,3,-20,58,sitting
2021-10-27 15:42:43.718750+00:00,3,-20,59,sitting
2021-10-27 15:42:43.750000+00:00,3,-21,59,sitting
2021-10-27 15:42:43.781250+00:00,3,-21,58,sitting
2021-10-27 15:42:43.812500+00:00,3,-21,58,sitting
2021-10-27 15:42:43.843750+00:00,3,-21,59,sitting
2021-10-27 15:42:43.875000+00:00,3,-21,58,sitting
2021-10-27 15:42:43.906250+00:00,3,-20,59,sitting
2021-10-27 15:42:43.937500+00:00,3,-21,59,sitting
2021-10-27 15:42:43.968750+00:00,3,-21,59,sitting
2021-10-27 15:42:44+00:00,3,-20,59,sitting
2021-10-27 15:42:44.031250+00:00,3,-21,59,sitting
2021-10-27 15:42:44.062500+00:00,3,-20,58,sitting
2021-10-27 15:42:44.093750+00:00,3,-20,59,sitting
2021-10-27 15:42:44.125000+00:00,3,-21,59,sitting
2021-10-27 15:42:44.156250+00:00,2,-20,58,sitting
2021-10-27 15:42:44.187500+00:00,3,-20,59,sitting
2021-10-27 15:42:44.218750+00:00,3,-20,59,sitting
2021-10-27 15:42:44.250000+00:00,3,-20,59,sitting
2021-10-27 15:42:44.281250+00:00,4,-20,59,sitting
2021-10-27 15:42:44.312500+00:00,3,-21,59,sitting
2021-10-27 15:42:44.343750+00:00,3,-20,59,sitting
2021-10-27 15:42:44.375000+00:00,3,-21,59,sitting
2021-10-27 15:42:44.406250+00:00,3,-21,59,sitting
2021-10-27 15:42:44.437500+00:00,3,-20,59,sitting
2021-10-27 15:42:44.468750+00:00,4,-21,59,sitting
2021-10-27 15:42:44.500000+00:00,3,-20,58,sitting
2021-10-27 15:42:44.531250+00:00,3,-20,59,sitting
2021-10-27 15:42:44.562500+00:00,3,-20,58,sitting
2021-10-27 15:42:44.593750+00:00,3,-20,58,sitting
2021-10-27 15:42:44.625000+00:00,3,-20,59,sitting
2021-10-27 15:42:44.656250+00:00,4,-20,59,sitting
2021-10-27 15:42:44.687500+00:00,3,-20,58,sitting
2021-10-27 15:42:44.718750+00:00,4,-20,59,sitting
2021-10-27 15:42:44.750000+00:00,3,-20,59,sitting
2021-10-27 15:42:44.781250+00:00,3,-20,59,sitting
2021-10-27 15:42:44.812500+00:00,3,-21,59,sitting
2021-10-27 15:42:44.843750+00:00,4,-21,59,sitting
2021-10-27 15:42:44.875000+00:00,3,-20,58,sitting
2021-10-27 15:42:44.906250+00:00,4,-21,59,sitting
2021-10-27 15:42:44.937500+00:00,4,-20,58,sitting
2021-10-27 15:42:44.968750+00:00,4,-20,59,sitting
2021-10-27 15:42:45+00:00,4,-21,59,sitting
2021-10-27 15:42:45.031250+00:00,4,-20,58,sitting
2021-10-27 15:42:45.062500+00:00,4,-20,59,sitting
2021-10-27 15:42:45.093750+00:00,4,-20,59,sitting
2021-10-27 15:42:45.125000+00:00,4,-20,58,sitting
2021-10-27 15:42:45.156250+00:00,3,-20,59,sitting
2021-10-27 15:42:45.187500+00:00,3,-20,59,sitting
2021-10-27 15:42:45.218750+00:00,3,-20,58,sitting
2021-10-27 15:42:45.250000+00:00,4,-21,59,sitting
2021-10-27 15:42:45.281250+00:00,4,-20,59,sitting
2021-10-27 15:42:45.312500+00:00,4,-20,59,sitting
2021-10-27 15:42:45.343750+00:00,4,-20,59,sitting
2021-10-27 15:42:45.375000+00:00,4,-20,59,sitting
2021-10-27 15:42:45.406250+00:00,3,-20,58,sitting
2021-10-27 15:42:45.437500+00:00,3,-20,59,sitting
2021-10-27 15:42:45.468750+00:00,0,-20,59,sitting
2021-10-27 15:42:45.500000+00:00,-1,-20,59,sitting
2021-10-27 15:42:45.531250+00:00,-2,-19,59,sitting
2021-10-27 15:42:45.562500+00:00,0,-20,59,sitting
2021-10-27 15:42:45.593750+00:00,2,-20,58,sitting
2021-10-27 15:42:45.625000+00:00,1,-19,59,sitting
2021-10-27 15:42:45.656250+00:00,1,-19,59,sitting
2021-10-27 15:42:45.687500+00:00,2,-19,59,sitting
2021-10-27 15:42:45.718750+00:00,1,-19,59,sitting
2021-10-27 15:42:45.750000+00:00,-2,-19,59,sitting
2021-10-27 15:42:45.781250+00:00,-3,-18,60,sitting
2021-10-27 15:42:45.812500+00:00,-3,-18,60,sitting
2021-10-27 15:42:45.843750+00:00,-2,-20,60,sitting
2021-10-27 15:42:45.875000+00:00,0,-19,59,sitting
2021-10-27 15:42:45.906250+00:00,-4,-19,60,sitting
2021-10-27 15:42:45.937500+00:00,-3,-20,61,sitting
2021-10-27 15:42:45.968750+00:00,0,-20,60,sitting
2021-10-27 15:42:46+00:00,0,-20,58,sitting
2021-10-27 15:42:46.031250+00:00,0,-20,58,sitting
2021-10-27 15:42:46.062500+00:00,-2,-21,59,sitting
2021-10-27 15:42:46.093750+00:00,-3,-21,59,sitting
2021-10-27 15:42:46.125000+00:00,-4,-19,59,sitting
2021-10-27 15:42:46.156250+00:00,-4,-19,59,sitting
2021-10-27 15:42:46.187500+00:00,-4,-19,60,sitting
2021-10-27 15:42:46.218750+00:00,-3,-19,59,sitting
2021-10-27 15:42:46.250000+00:00,-2,-19,59,sitting
2021-10-27 15:42:46.281250+00:00,-2,-19,59,sitting
2021-10-27 15:42:46.312500+00:00,-2,-19,59,sitting
2021-10-27 15:42:46.343750+00:00,-3,-19,59,sitting
2021-10-27 15:42:46.375000+00:00,-3,-19,59,sitting
2021-10-27 15:42:46.406250+00:00,-4,-19,60,sitting
2021-10-27 15:42:46.437500+00:00,-4,-20,60,sitting
2021-10-27 15:42:46.468750+00:00,-3,-19,59,sitting
2021-10-27 15:42:46.500000+00:00,-3,-20,59,sitting
2021-10-27 15:42:46.531250+00:00,-2,-20,59,sitting
2021-10-27 15:42:46.562500+00:00,-3,-19,59,sitting
2021-10-27 15:42:46.593750+00:00,-3,-19,59,sitting
2021-10-27 15:42:46.625000+00:00,-4,-19,60,sitting
2021-10-27 15:42:46.656250+00:00,-4,-19,59,sitting
2021-10-27 15:42:46.687500+00:00,-4,-19,59,sitting
2021-10-27 15:42:46.718750+00:00,-4,-19,59,sitting
2021-10-27 15:42:46.750000+00:00,-4,-19,59,sitting
2021-10-27 15:42:46.781250+00:00,-1,-19,58,sitting
2021-10-27 15:42:46.812500+00:00,-5,-19,59,sitting
2021-10-27 15:42:46.843750+00:00,-3,-19,59,sitting
2021-10-27 15:42:46.875000+00:00,-4,-19,59,sitting
2021-10-27 15:42:46.906250+00:00,-4,-19,59,sitting
2021-10-27 15:42:46.937500+00:00,-4,-19,59,sitting
2021-10-27 15:42:46.968750+00:00,-3,-19,59,sitting
2021-10-27 15:42:47+00:00,-3,-19,60,sitting
2021-10-27 15:42:47.031250+00:00,-4,-19,60,sitting
2021-10-27 15:42:47.062500+00:00,-4,-19,60,sitting
2021-10-27 15:42:47.093750+00:00,-4,-19,60,sitting
2021-10-27 15:42:47.125000+00:00,-3,-18,60,sitting
2021-10-27 15:42:47.156250+00:00,-3,-19,60,sitting
2021-10-27 15:42:47.187500+00:00,-3,-19,60,sitting
2021-10-27 15:42:47.218750+00:00,-3,-19,60,sitting
2021-10-27 15:42:47.250000+00:00,-4,-19,60,sitting
2021-10-27 15:42:47.281250+00:00,-4,-20,59,sitting
2021-10-27 15:42:47.312500+00:00,-4,-20,59,sitting
2021-10-27 15:42:47.343750+00:00,-4,-20,59,sitting
2021-10-27 15:42:47.375000+00:00,-3,-20,59,sitting
2021-10-27 15:42:47.406250+00:00,-3,-20,59,sitting
2021-10-27 15:42:47.437500+00:00,-3,-20,59,sitting
2021-10-27 15:42:47.468750+00:00,-3,-19,59,sitting
2021-10-27 15:42:47.500000+00:00,-3,-20,59,sitting
2021-10-27 15:42:47.531250+00:00,-3,-20,59,sitting
2021-10-27 15:42:47.562500+00:00,-3,-20,59,sitting
2021-10-27 15:42:47.593750+00:00,-3,-20,59,sitting
2021-10-27 15:42:47.625000+00:00,-3,-20,59,sitting
2021-10-27 15:42:47.656250+00:00,-3,-19,59,sitting
2021-10-27 15:42:47.687500+00:00,-3,-19,59,sitting
2021-10-27 15:42:47.718750+00:00,-3,-19,59,sitting
2021-10-27 15:42:47.750000+00:00,-3,-19,58,sitting
2021-10-27 15:42:47.781250+00:00,-3,-19,58,sitting
2021-10-27 15:42:47.812500+00:00,-3,-19,58,sitting
2021-10-27 15:42:47.843750+00:00,-3,-19,59,sitting
2021-10-27 15:42:47.875000+00:00,-3,-18,59,sitting
2021-10-27 15:42:47.906250+00:00,-3,-18,59,sitting
2021-10-27 15:42:47.937500+00:00,-3,-18,59,sitting
2021-10-27 15:42:47.968750+00:00,-3,-19,60,sitting
2021-10-27 15:42:48+00:00,-3,-19,60,sitting
2021-10-27 15:42:48.031250+00:00,-3,-19,60,sitting
2021-10-27 15:42:48.062500+00:00,-3,-19,60,sitting
2021-10-27 15:42:48.093750+00:00,-3,-19,60,sitting
2021-10-27 15:42:48.125000+00:00,-3,-19,61,sitting
2021-10-27 15:42:48.156250+00:00,-3,-19,61,sitting
2021-10-27 15:42:48.187500+00:00,-3,-18,61,sitting
2021-10-27 15:42:48.218750+00:00,-3,-18,61,sitting
2021-10-27 15:42:48.250000+00:00,-4,-18,61,sitting
2021-10-27 15:42:48.281250+00:00,-3,-18,61,sitting
2021-10-27 15:42:48.312500+00:00,-3,-18,61,sitting
2021-10-27 15:42:48.343750+00:00,-3,-18,61,sitting
2021-10-27 15:42:48.375000+00:00,-4,-18,60,sitting
2021-10-27 15:42:48.406250+00:00,-4,-19,59,sitting
2021-10-27 15:42:48.437500+00:00,-4,-19,59,sitting
2021-10-27 15:42:48.468750+00:00,-4,-19,59,sitting
2021-10-27 15:42:48.500000+00:00,-5,-19,58,sitting
2021-10-27 15:42:48.531250+00:00,-4,-20,58,sitting
2021-10-27 15:42:48.562500+00:00,-4,-20,58,sitting
2021-10-27 15:42:48.593750+00:00,-3,-20,58,sitting
2021-10-27 15:42:48.625000+00:00,-4,-20,58,sitting
2021-10-27 15:42:48.656250+00:00,-3,-20,58,sitting
2021-10-27 15:42:48.687500+00:00,-3,-20,59,sitting
2021-10-27 15:42:48.718750+00:00,-3,-20,59,sitting
2021-10-27 15:42:48.750000+00:00,-1,-20,58,sitting
2021-10-27 15:42:48.781250+00:00,-4,-21,59,sitting
2021-10-27 15:42:48.812500+00:00,-4,-21,59,sitting
2021-10-27 15:42:48.843750+00:00,-3,-21,59,sitting
2021-10-27 15:42:48.875000+00:00,-3,-22,59,sitting
2021-10-27 15:42:48.906250+00:00,-3,-21,59,sitting
2021-10-27 15:42:48.937500+00:00,-3,-21,59,sitting
2021-10-27 15:42:48.968750+00:00,-3,-21,60,sitting
2021-10-27 15:42:49+00:00,1,-20,60,sitting
2021-10-27 15:42:49.031250+00:00,1,-20,59,sitting
2021-10-27 15:42:49.062500+00:00,2,-20,59,sitting
2021-10-27 15:42:49.093750+00:00,3,-20,59,sitting
2021-10-27 15:42:49.125000+00:00,0,-18,59,sitting
2021-10-27 15:42:49.156250+00:00,-1,-18,59,sitting
2021-10-27 15:42:49.187500+00:00,-1,-18,59,sitting
2021-10-27 15:42:49.218750+00:00,-1,-18,59,sitting
2021-10-27 15:42:49.250000+00:00,-1,-18,59,sitting
2021-10-27 15:42:49.281250+00:00,-1,-18,59,sitting
2021-10-27 15:42:49.312500+00:00,-1,-18,59,sitting
2021-10-27 15:42:49.343750+00:00,-1,-19,59,sitting
2021-10-27 15:42:49.375000+00:00,-1,-19,59,sitting
2021-10-27 15:42:49.406250+00:00,-3,-19,60,sitting
2021-10-27 15:42:49.437500+00:00,-3,-20,61,sitting
2021-10-27 15:42:49.468750+00:00,-3,-20,61,sitting
2021-10-27 15:42:49.500000+00:00,-3,-21,61,sitting
2021-10-27 15:42:49.531250+00:00,-2,-21,60,sitting
2021-10-27 15:42:49.562500+00:00,-3,-21,60,sitting
2021-10-27 15:42:49.593750+00:00,-3,-21,60,sitting
2021-10-27 15:42:49.625000+00:00,-3,-20,59,sitting
2021-10-27 15:42:49.656250+00:00,-2,-19,60,sitting
2021-10-27 15:42:49.687500+00:00,-3,-20,59,sitting
2021-10-27 15:42:49.718750+00:00,-2,-19,58,sitting
2021-10-27 15:42:49.750000+00:00,-3,-19,58,sitting
2021-10-27 15:42:49.781250+00:00,-3,-19,59,sitting
2021-10-27 15:42:49.812500+00:00,-3,-19,59,sitting
2021-10-27 15:42:49.843750+00:00,-2,-19,59,sitting
2021-10-27 15:42:49.875000+00:00,-2,-19,59,sitting
2021-10-27 15:42:49.906250+00:00,-2,-18,59,sitting
