datatime,acc_x,acc_y,acc_z,label,subject_id
2021-10-27 16:26:00.781250+00:00,-23,3,59,sitting,2
2021-10-27 16:26:00.812500+00:00,-22,3,58,sitting,2
2021-10-27 16:26:00.843750+00:00,-23,2,58,sitting,2
2021-10-27 16:26:00.875000+00:00,-23,2,59,sitting,2
2021-10-27 16:26:00.906250+00:00,-23,2,59,sitting,2
2021-10-27 16:26:00.937500+00:00,-23,1,59,sitting,2
2021-10-27 16:26:00.968750+00:00,-24,1,58,sitting,2
2021-10-27 16:26:01+00:00,-23,1,58,sitting,2
2021-10-27 16:26:01.031250+00:00,-23,1,59,sitting,2
2021-10-27 16:26:01.062500+00:00,-24,1,59,sitting,2
2021-10-27 16:26:01.093750+00:00,-24,1,58,sitting,2
2021-10-27 16:26:01.125000+00:00,-23,1,59,sitting,2
2021-10-27 16:26:01.156250+00:00,-23,0,58,sitting,2
2021-10-27 16:26:01.187500+00:00,-24,0,59,sitting,2
2021-10-27 16:26:01.218750+00:00,-25,0,58,sitting,2
2021-10-27 16:26:01.250000+00:00,-25,0,58,sitting,2
2021-10-27 16:26:01.281250+00:00,-26,0,58,sitting,2
2021-10-27 16:26:01.312500+00:00,-26,-1,58,sitting,2
2021-10-27 16:26:01.343750+00:00,-26,-1,57,sitting,2
2021-10-27 16:26:01.375000+00:00,-25,-1,56,sitting,2
2021-10-27 16:26:01.406250+00:00,-25,-2,56,sitting,2
2021-10-27 16:26:01.437500+00:00,-23,-3,56,sitting,2
2021-10-27 16:26:01.468750+00:00,-25,-3,55,sitting,2
2021-10-27 16:26:01.500000+00:00,-26,-2,54,sitting,2
2021-10-27 16:26:01.531250+00:00,-23,-3,58,sitting,2
2021-10-27 16:26:01.562500+00:00,-23,-2,58,sitting,2
2021-10-27 16:26:01.593750+00:00,-18,-2,60,sitting,2
2021-10-27 16:26:01.625000+00:00,-15,-1,62,sitting,2
2021-10-27 16:26:01.656250+00:00,-14,-2,62,sitting,2
2021-10-27 16:26:01.687500+00:00,-8,-1,64,sitting,2
2021-10-27 16:26:01.718750+00:00,-6,-1,65,sitting,2
2021-10-27 16:26:01.750000+00:00,-1,1,64,sitting,2
2021-10-27 16:26:01.781250+00:00,2,3,62,sitting,2
2021-10-27 16:26:01.812500+00:00,3,4,62,sitting,2
2021-10-27 16:26:01.843750+00:00,6,7,63,sitting,2
2021-10-27 16:26:01.875000+00:00,6,7,64,sitting,2
2021-10-27 16:26:01.906250+00:00,8,9,64,sitting,2
2021-10-27 16:26:01.937500+00:00,7,9,62,sitting,2
2021-10-27 16:26:01.968750+00:00,9,10,62,sitting,2
2021-10-27 16:26:02+00:00,9,10,61,sitting,2
2021-10-27 16:26:02.031250+00:00,9,10,61,sitting,2
2021-10-27 16:26:02.062500+00:00,11,10,61,sitting,2
2021-10-27 16:26:02.093750+00:00,11,11,61,sitting,2
2021-10-27 16:26:02.125000+00:00,13,11,61,sitting,2
2021-10-27 16:26:02.156250+00:00,13,10,60,sitting,2
2021-10-27 16:26:02.187500+00:00,14,10,59,sitting,2
2021-10-27 16:26:02.218750+00:00,12,9,59,sitting,2
2021-10-27 16:26:02.250000+00:00,12,9,61,sitting,2
2021-10-27 16:26:02.281250+00:00,12,9,62,sitting,2
2021-10-27 16:26:02.312500+00:00,14,9,62,sitting,2
2021-10-27 16:26:02.343750+00:00,13,9,62,sitting,2
2021-10-27 16:26:02.375000+00:00,14,9,62,sitting,2
2021-10-27 16:26:02.406250+00:00,15,8,61,sitting,2
2021-10-27 16:26:02.437500+00:00,15,8,60,sitting,2
2021-10-27 16:26:02.468750+00:00,16,8,59,sitting,2
2021-10-27 16:26:02.500000+00:00,17,8,59,sitting,2
2021-10-27 16:26:02.531250+00:00,17,7,58,sitting,2
2021-10-27 16:26:02.562500+00:00,18,7,57,sitting,2
2021-10-27 16:26:02.593750+00:00,17,7,58,sitting,2
2021-10-27 16:26:02.625000+00:00,17,6,57,sitting,2
2021-10-27 16:26:02.656250+00:00,17,6,58,sitting,2
2021-10-27 16:26:02.687500+00:00,16,6,59,sitting,2
2021-10-27 16:26:02.718750+00:00,14,6,59,sitting,2
2021-10-27 16:26:02.750000+00:00,15,6,59,sitting,2
2021-10-27 16:26:02.781250+00:00,15,7,60,sitting,2
2021-10-27 16:26:02.812500+00:00,17,7,60,sitting,2
2021-10-27 16:26:02.843750+00:00,19,6,59,sitting,2
2021-10-27 16:26:02.875000+00:00,18,5,59,sitting,2
2021-10-27 16:26:02.906250+00:00,18,5,59,sitting,2
2021-10-27 16:26:02.937500+00:00,17,5,59,sitting,2
2021-10-27 16:26:02.968750+00:00,16,5,60,sitting,2
2021-10-27 16:26:03+00:00,17,6,61,sitting,2
2021-10-27 16:26:03.031250+00:00,19,5,60,sitting,2
2021-10-27 16:26:03.062500+00:00,20,5,59,sitting,2
2021-10-27 16:26:03.093750+00:00,19,5,58,sitting,2
2021-10-27 16:26:03.125000+00:00,19,5,58,sitting,2
2021-10-27 16:26:03.156250+00:00,20,6,58,sitting,2
2021-10-27 16:26:03.187500+00:00,16,7,58,sitting,2
2021-10-27 16:26:03.218750+00:00,18,6,58,sitting,2
2021-10-27 16:26:03.250000+00:00,20,5,59,sitting,2
2021-10-27 16:26:03.281250+00:00,20,5,53,sitting,2
2021-10-27 16:26:03.312500+00:00,19,6,56,sitting,2
2021-10-27 16:26:03.343750+00:00,19,7,58,sitting,2
2021-10-27 16:26:03.375000+00:00,17,7,57,sitting,2
2021-10-27 16:26:03.406250+00:00,13,5,53,sitting,2
2021-10-27 16:26:03.437500+00:00,12,3,51,sitting,2
2021-10-27 16:26:03.468750+00:00,14,5,55,sitting,2
2021-10-27 16:26:03.500000+00:00,22,12,64,sitting,2
2021-10-27 16:26:03.531250+00:00,28,20,72,sitting,2
2021-10-27 16:26:03.562500+00:00,29,22,75,sitting,2
2021-10-27 16:26:03.593750+00:00,25,17,70,sitting,2
2021-10-27 16:26:03.625000+00:00,22,13,62,sitting,2
2021-10-27 16:26:03.656250+00:00,12,7,53,sitting,2
2021-10-27 16:26:03.687500+00:00,11,5,54,sitting,2
2021-10-27 16:26:03.718750+00:00,15,7,58,sitting,2
2021-10-27 16:26:03.750000+00:00,16,10,59,sitting,2
2021-10-27 16:26:03.781250+00:00,16,11,60,sitting,2
2021-10-27 16:26:03.812500+00:00,23,10,65,sitting,2
2021-10-27 16:26:03.843750+00:00,25,10,65,sitting,2
2021-10-27 16:26:03.875000+00:00,19,9,63,sitting,2
2021-10-27 16:26:03.906250+00:00,16,8,59,sitting,2
2021-10-27 16:26:03.937500+00:00,25,12,56,sitting,2
2021-10-27 16:26:03.968750+00:00,36,11,54,sitting,2
2021-10-27 16:26:04+00:00,34,12,55,sitting,2
2021-10-27 16:26:04.031250+00:00,21,11,51,sitting,2
2021-10-27 16:26:04.062500+00:00,25,10,46,sitting,2
2021-10-27 16:26:04.093750+00:00,40,15,48,sitting,2
2021-10-27 16:26:04.125000+00:00,31,18,56,sitting,2
2021-10-27 16:26:04.156250+00:00,33,14,59,sitting,2
2021-10-27 16:26:04.187500+00:00,21,6,62,sitting,2
2021-10-27 16:26:04.218750+00:00,17,3,61,sitting,2
2021-10-27 16:26:04.250000+00:00,26,-3,56,sitting,2
2021-10-27 16:26:04.281250+00:00,21,-4,57,sitting,2
2021-10-27 16:26:04.312500+00:00,17,-10,58,sitting,2
2021-10-27 16:26:04.343750+00:00,19,-11,57,sitting,2
2021-10-27 16:26:04.375000+00:00,21,-9,53,sitting,2
2021-10-27 16:26:04.406250+00:00,11,-8,54,sitting,2
2021-10-27 16:26:04.437500+00:00,12,-8,55,sitting,2
2021-10-27 16:26:04.468750+00:00,14,-9,55,sitting,2
2021-10-27 16:26:04.500000+00:00,14,-10,58,sitting,2
2021-10-27 16:26:04.531250+00:00,12,-11,60,sitting,2
2021-10-27 16:26:04.562500+00:00,10,-12,60,sitting,2
2021-10-27 16:26:04.593750+00:00,9,-11,61,sitting,2
2021-10-27 16:26:04.625000+00:00,8,-12,60,sitting,2
2021-10-27 16:26:04.656250+00:00,7,-13,60,sitting,2
2021-10-27 16:26:04.687500+00:00,5,-15,57,sitting,2
2021-10-27 16:26:04.718750+00:00,5,-16,57,sitting,2
2021-10-27 16:26:04.750000+00:00,6,-16,61,sitting,2
2021-10-27 16:26:04.781250+00:00,6,-16,55,sitting,2
2021-10-27 16:26:04.812500+00:00,8,-14,58,sitting,2
2021-10-27 16:26:04.843750+00:00,10,-14,60,sitting,2
2021-10-27 16:26:04.875000+00:00,9,-14,59,sitting,2
2021-10-27 16:26:04.906250+00:00,12,-13,59,sitting,2
2021-10-27 16:26:04.937500+00:00,15,-12,61,sitting,2
2021-10-27 16:26:04.968750+00:00,24,-9,68,sitting,2
2021-10-27 16:26:05+00:00,29,-6,67,sitting,2
2021-10-27 16:26:05.031250+00:00,18,-1,68,sitting,2
2021-10-27 16:26:05.062500+00:00,14,-3,68,sitting,2
2021-10-27 16:26:05.093750+00:00,17,-4,64,sitting,2
2021-10-27 16:26:05.125000+00:00,6,-5,57,sitting,2
2021-10-27 16:26:05.156250+00:00,9,-9,59,sitting,2
2021-10-27 16:26:05.187500+00:00,9,-13,55,sitting,2
2021-10-27 16:26:05.218750+00:00,11,-17,55,sitting,2
2021-10-27 16:26:05.250000+00:00,12,-17,56,sitting,2
2021-10-27 16:26:05.281250+00:00,6,-14,56,sitting,2
2021-10-27 16:26:05.312500+00:00,5,-13,59,sitting,2
2021-10-27 16:26:05.343750+00:00,4,-13,63,sitting,2
2021-10-27 16:26:05.375000+00:00,5,-15,62,sitting,2
2021-10-27 16:26:05.406250+00:00,1,-16,60,sitting,2
2021-10-27 16:26:05.437500+00:00,-2,-16,65,sitting,2
2021-10-27 16:26:05.468750+00:00,-2,-16,64,sitting,2
2021-10-27 16:26:05.500000+00:00,-3,-17,61,sitting,2
2021-10-27 16:26:05.531250+00:00,-3,-15,60,sitting,2
2021-10-27 16:26:05.562500+00:00,-2,-14,64,sitting,2
2021-10-27 16:26:05.593750+00:00,-3,-15,60,sitting,2
2021-10-27 16:26:05.625000+00:00,-2,-16,56,sitting,2
2021-10-27 16:26:05.656250+00:00,-5,-16,57,sitting,2
2021-10-27 16:26:05.687500+00:00,-4,-16,57,sitting,2
2021-10-27 16:26:05.718750+00:00,-4,-17,56,sitting,2
2021-10-27 16:26:05.750000+00:00,-4,-18,55,sitting,2
2021-10-27 16:26:05.781250+00:00,-8,-18,55,sitting,2
2021-10-27 16:26:05.812500+00:00,-9,-19,57,sitting,2
2021-10-27 16:26:05.843750+00:00,-7,-20,59,sitting,2
2021-10-27 16:26:05.875000+00:00,-4,-20,59,sitting,2
2021-10-27 16:26:05.906250+00:00,-1,-19,58,sitting,2
2021-10-27 16:26:05.937500+00:00,7,-13,63,sitting,2
2021-10-27 16:26:05.968750+00:00,11,-12,63,sitting,2
2021-10-27 16:26:06+00:00,22,-8,63,sitting,2
2021-10-27 16:26:06.031250+00:00,23,-7,59,sitting,2
2021-10-27 16:26:06.062500+00:00,32,-4,68,sitting,2
2021-10-27 16:26:06.093750+00:00,15,2,61,sitting,2
2021-10-27 16:26:06.125000+00:00,17,0,62,sitting,2
2021-10-27 16:26:06.156250+00:00,17,2,47,sitting,2
2021-10-27 16:26:06.187500+00:00,15,2,49,sitting,2
2021-10-27 16:26:06.218750+00:00,26,-5,68,sitting,2
2021-10-27 16:26:06.250000+00:00,29,-5,72,sitting,2
2021-10-27 16:26:06.281250+00:00,7,-7,64,sitting,2
2021-10-27 16:26:06.312500+00:00,0,-12,72,sitting,2
2021-10-27 16:26:06.343750+00:00,-6,-14,68,sitting,2
2021-10-27 16:26:06.375000+00:00,-45,-14,48,sitting,2
2021-10-27 16:26:06.406250+00:00,-56,-16,42,sitting,2
2021-10-27 16:26:06.437500+00:00,-36,-16,47,sitting,2
2021-10-27 16:26:06.468750+00:00,-42,-10,38,sitting,2
2021-10-27 16:26:06.500000+00:00,-61,-1,24,sitting,2
2021-10-27 16:26:06.531250+00:00,-39,6,30,sitting,2
2021-10-27 16:26:06.562500+00:00,-43,10,23,sitting,2
2021-10-27 16:26:06.593750+00:00,-68,19,15,sitting,2
2021-10-27 16:26:06.625000+00:00,-54,18,24,sitting,2
2021-10-27 16:26:06.656250+00:00,-49,21,29,sitting,2
2021-10-27 16:26:06.687500+00:00,-55,21,28,sitting,2
2021-10-27 16:26:06.718750+00:00,-58,25,30,sitting,2
2021-10-27 16:26:06.750000+00:00,-69,24,37,sitting,2
2021-10-27 16:26:06.781250+00:00,-64,23,27,sitting,2
2021-10-27 16:26:06.812500+00:00,-68,23,23,sitting,2
2021-10-27 16:26:06.843750+00:00,-60,22,24,sitting,2
2021-10-27 16:26:06.875000+00:00,-52,22,24,sitting,2
2021-10-27 16:26:06.906250+00:00,-53,23,27,sitting,2
2021-10-27 16:26:06.937500+00:00,-59,24,23,sitting,2
2021-10-27 16:26:06.968750+00:00,-58,22,25,sitting,2
2021-10-27 16:26:07+00:00,-58,25,22,sitting,2
2021-10-27 16:26:07.031250+00:00,-73,35,5,sitting,2
2021-10-27 16:26:07.062500+00:00,-66,43,6,sitting,2
2021-10-27 16:26:07.093750+00:00,-68,47,-8,sitting,2
2021-10-27 16:26:07.125000+00:00,-64,39,-2,sitting,2
2021-10-27 16:26:07.156250+00:00,-66,36,2,sitting,2
2021-10-27 16:26:07.187500+00:00,-57,21,3,sitting,2
2021-10-27 16:26:07.218750+00:00,-45,11,4,sitting,2
2021-10-27 16:26:07.250000+00:00,-44,-3,33,sitting,2
2021-10-27 16:26:07.281250+00:00,-44,-6,38,sitting,2
2021-10-27 16:26:07.312500+00:00,-34,-20,40,sitting,2
2021-10-27 16:26:07.343750+00:00,-33,-23,31,sitting,2
2021-10-27 16:26:07.375000+00:00,-30,-18,32,sitting,2
2021-10-27 16:26:07.406250+00:00,-57,-5,40,sitting,2
2021-10-27 16:26:07.437500+00:00,-64,1,39,sitting,2
2021-10-27 16:26:07.468750+00:00,-56,8,43,sitting,2
2021-10-27 16:26:07.500000+00:00,-67,17,39,sitting,2
2021-10-27 16:26:07.531250+00:00,-91,22,28,sitting,2
2021-10-27 16:26:07.562500+00:00,-73,27,45,sitting,2
2021-10-27 16:26:07.593750+00:00,-63,27,47,sitting,2
2021-10-27 16:26:07.625000+00:00,-53,32,46,sitting,2
2021-10-27 16:26:07.656250+00:00,-59,22,29,sitting,2
2021-10-27 16:26:07.687500+00:00,-59,26,16,sitting,2
2021-10-27 16:26:07.718750+00:00,-67,29,12,sitting,2
2021-10-27 16:26:07.750000+00:00,-64,33,23,sitting,2
2021-10-27 16:26:07.781250+00:00,-60,31,30,sitting,2
2021-10-27 16:26:07.812500+00:00,-60,27,29,sitting,2
2021-10-27 16:26:07.843750+00:00,-56,17,24,sitting,2
2021-10-27 16:26:07.875000+00:00,-58,13,20,sitting,2
2021-10-27 16:26:07.906250+00:00,-50,8,21,sitting,2
2021-10-27 16:26:07.937500+00:00,-50,10,23,sitting,2
2021-10-27 16:26:07.968750+00:00,-51,6,24,sitting,2
2021-10-27 16:26:08+00:00,-51,6,27,sitting,2
2021-10-27 16:26:08.031250+00:00,-54,5,26,sitting,2
2021-10-27 16:26:08.062500+00:00,-53,4,29,sitting,2
2021-10-27 16:26:08.093750+00:00,-52,6,32,sitting,2
2021-10-27 16:26:08.125000+00:00,-53,12,32,sitting,2
2021-10-27 16:26:08.156250+00:00,-50,9,34,sitting,2
2021-10-27 16:26:08.187500+00:00,-53,8,38,sitting,2
2021-10-27 16:26:08.218750+00:00,-48,7,39,sitting,2
2021-10-27 16:26:08.250000+00:00,-44,3,37,sitting,2
2021-10-27 16:26:08.281250+00:00,-43,4,38,sitting,2
2021-10-27 16:26:08.312500+00:00,-40,7,45,sitting,2
2021-10-27 16:26:08.343750+00:00,-41,10,54,sitting,2
2021-10-27 16:26:08.375000+00:00,-38,12,60,sitting,2
2021-10-27 16:26:08.406250+00:00,-28,14,56,sitting,2
2021-10-27 16:26:08.437500+00:00,-33,12,50,sitting,2
2021-10-27 16:26:08.468750+00:00,-37,9,53,sitting,2
2021-10-27 16:26:08.500000+00:00,-53,5,47,sitting,2
2021-10-27 16:26:08.531250+00:00,-63,0,38,sitting,2
2021-10-27 16:26:08.562500+00:00,-60,8,29,sitting,2
2021-10-27 16:26:08.593750+00:00,-48,16,35,sitting,2
2021-10-27 16:26:08.625000+00:00,-27,21,43,sitting,2
2021-10-27 16:26:08.656250+00:00,-28,26,56,sitting,2
2021-10-27 16:26:08.687500+00:00,-19,21,58,sitting,2
2021-10-27 16:26:08.718750+00:00,-13,24,61,sitting,2
2021-10-27 16:26:08.750000+00:00,-35,21,64,sitting,2
2021-10-27 16:26:08.781250+00:00,-32,12,59,sitting,2
2021-10-27 16:26:08.812500+00:00,-31,14,51,sitting,2
2021-10-27 16:26:08.843750+00:00,-40,5,41,sitting,2
2021-10-27 16:26:08.875000+00:00,-37,3,42,sitting,2
2021-10-27 16:26:08.906250+00:00,-39,5,47,sitting,2
2021-10-27 16:26:08.937500+00:00,-61,9,47,sitting,2
2021-10-27 16:26:08.968750+00:00,-61,9,38,sitting,2
2021-10-27 16:26:09+00:00,-36,16,26,sitting,2
2021-10-27 16:26:09.031250+00:00,-41,23,30,sitting,2
2021-10-27 16:26:09.062500+00:00,-68,29,18,sitting,2
2021-10-27 16:26:09.093750+00:00,-57,31,31,sitting,2
2021-10-27 16:26:09.125000+00:00,-48,34,44,sitting,2
2021-10-27 16:26:09.156250+00:00,-47,30,37,sitting,2
2021-10-27 16:26:09.187500+00:00,-56,24,23,sitting,2
2021-10-27 16:26:09.218750+00:00,-51,21,26,sitting,2
2021-10-27 16:26:09.250000+00:00,-51,22,25,sitting,2
2021-10-27 16:26:09.281250+00:00,-66,20,12,sitting,2
2021-10-27 16:26:09.312500+00:00,-65,18,5,sitting,2
2021-10-27 16:26:09.343750+00:00,-70,13,-2,sitting,2
2021-10-27 16:26:09.375000+00:00,-72,12,7,sitting,2
2021-10-27 16:26:09.406250+00:00,-70,15,11,sitting,2
2021-10-27 16:26:09.437500+00:00,-42,17,30,sitting,2
2021-10-27 16:26:09.468750+00:00,-45,24,26,sitting,2
2021-10-27 16:26:09.500000+00:00,-66,33,11,sitting,2
2021-10-27 16:26:09.531250+00:00,-70,35,16,sitting,2
2021-10-27 16:26:09.562500+00:00,-68,31,16,sitting,2
2021-10-27 16:26:09.593750+00:00,-63,21,11,sitting,2
2021-10-27 16:26:09.625000+00:00,-68,18,8,sitting,2
2021-10-27 16:26:09.656250+00:00,-65,15,8,sitting,2
2021-10-27 16:26:09.687500+00:00,-66,13,7,sitting,2
2021-10-27 16:26:09.718750+00:00,-70,13,9,sitting,2
2021-10-27 16:26:09.750000+00:00,-63,7,9,sitting,2
2021-10-27 16:26:09.781250+00:00,-61,8,8,sitting,2
2021-10-27 16:26:09.812500+00:00,-61,7,13,sitting,2
2021-10-27 16:26:09.843750+00:00,-61,8,12,sitting,2
2021-10-27 16:26:09.875000+00:00,-58,5,9,sitting,2
2021-10-27 16:26:09.906250+00:00,-69,6,1,sitting,2
2021-10-27 16:26:09.937500+00:00,-68,6,1,sitting,2
2021-10-27 16:26:09.968750+00:00,-59,2,3,sitting,2
2021-10-27 16:26:10+00:00,-57,1,5,sitting,2
2021-10-27 16:26:10.031250+00:00,-59,-1,3,sitting,2
2021-10-27 16:26:10.062500+00:00,-60,-1,1,sitting,2
2021-10-27 16:26:10.093750+00:00,-60,-2,-3,sitting,2
2021-10-27 16:26:10.125000+00:00,-63,-3,-7,sitting,2
2021-10-27 16:26:10.156250+00:00,-66,-6,-12,sitting,2
2021-10-27 16:26:10.187500+00:00,-63,-6,-17,sitting,2
2021-10-27 16:26:10.218750+00:00,-63,-7,-20,sitting,2
2021-10-27 16:26:10.250000+00:00,-70,-8,-22,sitting,2
2021-10-27 16:26:10.281250+00:00,-64,-10,-21,sitting,2
2021-10-27 16:26:10.312500+00:00,-64,-10,-7,sitting,2
2021-10-27 16:26:10.343750+00:00,-63,-9,-2,sitting,2
2021-10-27 16:26:10.375000+00:00,-61,-10,-5,sitting,2
2021-10-27 16:26:10.406250+00:00,-69,-11,-2,sitting,2
2021-10-27 16:26:10.437500+00:00,-71,-10,-3,sitting,2
2021-10-27 16:26:10.468750+00:00,-64,-13,-1,sitting,2
2021-10-27 16:26:10.500000+00:00,-62,-13,4,sitting,2
2021-10-27 16:26:10.531250+00:00,-58,-14,6,sitting,2
2021-10-27 16:26:10.562500+00:00,-64,-15,7,sitting,2
2021-10-27 16:26:10.593750+00:00,-62,-12,11,sitting,2
2021-10-27 16:26:10.625000+00:00,-57,-11,15,sitting,2
2021-10-27 16:26:10.656250+00:00,-57,-10,15,sitting,2
2021-10-27 16:26:10.687500+00:00,-59,-11,14,sitting,2
2021-10-27 16:26:10.718750+00:00,-61,-13,12,sitting,2
2021-10-27 16:26:10.750000+00:00,-63,-16,10,sitting,2
2021-10-27 16:26:10.781250+00:00,-53,-16,17,sitting,2
2021-10-27 16:26:10.812500+00:00,-54,-18,15,sitting,2
2021-10-27 16:26:10.843750+00:00,-63,-16,8,sitting,2
2021-10-27 16:26:10.875000+00:00,-63,-15,7,sitting,2
2021-10-27 16:26:10.906250+00:00,-59,-15,9,sitting,2
2021-10-27 16:26:10.937500+00:00,-58,-15,8,sitting,2
2021-10-27 16:26:10.968750+00:00,-60,-15,4,sitting,2
2021-10-27 16:26:11+00:00,-65,-13,2,sitting,2
2021-10-27 16:26:11.031250+00:00,-63,-12,1,sitting,2
2021-10-27 16:26:11.062500+00:00,-60,-13,1,sitting,2
2021-10-27 16:26:11.093750+00:00,-64,-13,-4,sitting,2
2021-10-27 16:26:11.125000+00:00,-69,-13,-9,sitting,2
2021-10-27 16:26:11.156250+00:00,-67,-13,-8,sitting,2
2021-10-27 16:26:11.187500+00:00,-68,-13,-5,sitting,2
2021-10-27 16:26:11.218750+00:00,-68,-12,2,sitting,2
2021-10-27 16:26:11.250000+00:00,-60,-11,4,sitting,2
2021-10-27 16:26:11.281250+00:00,-70,-14,11,sitting,2
2021-10-27 16:26:11.312500+00:00,-62,-15,21,sitting,2
2021-10-27 16:26:11.343750+00:00,-62,-14,23,sitting,2
2021-10-27 16:26:11.375000+00:00,-68,-15,24,sitting,2
2021-10-27 16:26:11.406250+00:00,-68,-17,18,sitting,2
2021-10-27 16:26:11.437500+00:00,-64,-26,10,sitting,2
2021-10-27 16:26:11.468750+00:00,-53,-24,22,sitting,2
2021-10-27 16:26:11.500000+00:00,-50,-26,28,sitting,2
2021-10-27 16:26:11.531250+00:00,-45,-28,27,sitting,2
2021-10-27 16:26:11.562500+00:00,-44,-27,21,sitting,2
2021-10-27 16:26:11.593750+00:00,-42,-28,21,sitting,2
2021-10-27 16:26:11.625000+00:00,-35,-28,32,sitting,2
2021-10-27 16:26:11.656250+00:00,-56,-25,21,sitting,2
2021-10-27 16:26:11.687500+00:00,-55,-22,22,sitting,2
2021-10-27 16:26:11.718750+00:00,-57,-22,18,sitting,2
2021-10-27 16:26:11.750000+00:00,-65,-18,13,sitting,2
2021-10-27 16:26:11.781250+00:00,-62,-12,10,sitting,2
2021-10-27 16:26:11.812500+00:00,-66,-4,8,sitting,2
2021-10-27 16:26:11.843750+00:00,-72,0,9,sitting,2
2021-10-27 16:26:11.875000+00:00,-66,-2,6,sitting,2
2021-10-27 16:26:11.906250+00:00,-67,-1,4,sitting,2
2021-10-27 16:26:11.937500+00:00,-59,-3,10,sitting,2
2021-10-27 16:26:11.968750+00:00,-63,5,11,sitting,2
2021-10-27 16:26:12+00:00,-56,11,6,sitting,2
2021-10-27 16:26:12.031250+00:00,-66,14,-5,sitting,2
2021-10-27 16:26:12.062500+00:00,-69,9,-2,sitting,2
2021-10-27 16:26:12.093750+00:00,-71,-1,5,sitting,2
2021-10-27 16:26:12.125000+00:00,-74,-6,8,sitting,2
2021-10-27 16:26:12.156250+00:00,-70,-3,7,sitting,2
2021-10-27 16:26:12.187500+00:00,-64,-3,7,sitting,2
2021-10-27 16:26:12.218750+00:00,-59,-11,15,sitting,2
2021-10-27 16:26:12.250000+00:00,-50,-14,16,sitting,2
2021-10-27 16:26:12.281250+00:00,-69,-20,4,sitting,2
2021-10-27 16:26:12.312500+00:00,-64,-14,7,sitting,2
2021-10-27 16:26:12.343750+00:00,-58,-8,9,sitting,2
2021-10-27 16:26:12.375000+00:00,-57,-7,10,sitting,2
2021-10-27 16:26:12.406250+00:00,-64,-6,3,sitting,2
2021-10-27 16:26:12.437500+00:00,-63,-6,4,sitting,2
2021-10-27 16:26:12.468750+00:00,-72,-8,4,sitting,2
2021-10-27 16:26:12.500000+00:00,-64,-9,-3,sitting,2
2021-10-27 16:26:12.531250+00:00,-61,-8,-11,sitting,2
2021-10-27 16:26:12.562500+00:00,-66,-8,-13,sitting,2
2021-10-27 16:26:12.593750+00:00,-67,-8,-10,sitting,2
2021-10-27 16:26:12.625000+00:00,-64,-9,-6,sitting,2
2021-10-27 16:26:12.656250+00:00,-65,-7,-6,sitting,2
2021-10-27 16:26:12.687500+00:00,-64,-7,-8,sitting,2
2021-10-27 16:26:12.718750+00:00,-63,-8,-9,sitting,2
2021-10-27 16:26:12.750000+00:00,-63,-7,-11,sitting,2
2021-10-27 16:26:12.781250+00:00,-65,-7,-10,sitting,2
2021-10-27 16:26:12.812500+00:00,-67,-8,-9,sitting,2
2021-10-27 16:26:12.843750+00:00,-65,-8,-9,sitting,2
2021-10-27 16:26:12.875000+00:00,-62,-8,-8,sitting,2
2021-10-27 16:26:12.906250+00:00,-64,-7,-9,sitting,2
2021-10-27 16:26:12.937500+00:00,-65,-6,-9,sitting,2
2021-10-27 16:26:12.968750+00:00,-64,-6,-9,sitting,2
2021-10-27 16:26:13+00:00,-64,-7,-10,sitting,2
2021-10-27 16:26:13.031250+00:00,-63,-9,-10,sitting,2
2021-10-27 16:26:13.062500+00:00,-62,-8,-8,sitting,2
2021-10-27 16:26:13.093750+00:00,-64,-7,-8,sitting,2
2021-10-27 16:26:13.125000+00:00,-67,-6,-10,sitting,2
2021-10-27 16:26:13.156250+00:00,-64,-6,-9,sitting,2
2021-10-27 16:26:13.187500+00:00,-63,-7,-8,sitting,2
2021-10-27 16:26:13.218750+00:00,-64,-8,-8,sitting,2
2021-10-27 16:26:13.250000+00:00,-64,-8,-10,sitting,2
2021-10-27 16:26:13.281250+00:00,-63,-7,-9,sitting,2
2021-10-27 16:26:13.312500+00:00,-65,-9,-11,sitting,2
2021-10-27 16:26:13.343750+00:00,-64,-8,-9,sitting,2
2021-10-27 16:26:13.375000+00:00,-61,-8,-8,sitting,2
2021-10-27 16:26:13.406250+00:00,-62,-6,-8,sitting,2
2021-10-27 16:26:13.437500+00:00,-64,-6,-9,sitting,2
2021-10-27 16:26:13.468750+00:00,-64,-7,-9,sitting,2
2021-10-27 16:26:13.500000+00:00,-65,-8,-10,sitting,2
2021-10-27 16:26:13.531250+00:00,-63,-8,-10,sitting,2
2021-10-27 16:26:13.562500+00:00,-65,-7,-10,sitting,2
2021-10-27 16:26:13.593750+00:00,-65,-6,-9,sitting,2
2021-10-27 16:26:13.625000+00:00,-63,-8,-11,sitting,2
2021-10-27 16:26:13.656250+00:00,-62,-9,-11,sitting,2
2021-10-27 16:26:13.687500+00:00,-64,-7,-10,sitting,2
2021-10-27 16:26:13.718750+00:00,-65,-8,-9,sitting,2
2021-10-27 16:26:13.750000+00:00,-63,-8,-10,sitting,2
2021-10-27 16:26:13.781250+00:00,-62,-8,-9,sitting,2
2021-10-27 16:26:13.812500+00:00,-64,-8,-10,sitting,2
2021-10-27 16:26:13.843750+00:00,-64,-7,-9,sitting,2
2021-10-27 16:26:13.875000+00:00,-63,-7,-9,sitting,2
