datetime,acc_x,acc_y,acc_z,subject_id,round,type,label
2021-12-08 15:18:14.125000+00:00,-8,12,66,7,1,MotionLess,sitting
2021-12-08 15:18:14.156250+00:00,-9,11,63,7,1,MotionLess,sitting
2021-12-08 15:18:14.187500+00:00,-12,14,58,7,1,MotionLess,sitting
2021-12-08 15:18:14.218750+00:00,-8,14,60,7,1,MotionLess,sitting
2021-12-08 15:18:14.250000+00:00,-10,11,59,7,1,MotionLess,sitting
2021-12-08 15:18:14.281250+00:00,-13,7,59,7,1,MotionLess,sitting
2021-12-08 15:18:14.312500+00:00,-12,10,60,7,1,MotionLess,sitting
2021-12-08 15:18:14.343750+00:00,-13,12,62,7,1,MotionLess,sitting
2021-12-08 15:18:14.375000+00:00,-12,12,60,7,1,MotionLess,sitting
2021-12-08 15:18:14.406250+00:00,-7,13,58,7,1,MotionLess,sitting
2021-12-08 15:18:14.437500+00:00,-5,12,59,7,1,MotionLess,sitting
2021-12-08 15:18:14.468750+00:00,-4,13,61,7,1,MotionLess,sitting
2021-12-08 15:18:14.500000+00:00,-9,12,66,7,1,MotionLess,sitting
2021-12-08 15:18:14.531250+00:00,-5,10,65,7,1,MotionLess,sitting
2021-12-08 15:18:14.562500+00:00,-21,3,42,7,1,MotionLess,sitting
2021-12-08 15:18:14.593750+00:00,-19,12,47,7,1,MotionLess,sitting
2021-12-08 15:18:14.625000+00:00,-18,18,57,7,1,MotionLess,sitting
2021-12-08 15:18:14.656250+00:00,-18,18,59,7,1,MotionLess,sitting
2021-12-08 15:18:14.687500+00:00,-24,17,53,7,1,MotionLess,sitting
2021-12-08 15:18:14.718750+00:00,-35,12,48,7,1,MotionLess,sitting
2021-12-08 15:18:14.750000+00:00,-45,10,42,7,1,MotionLess,sitting
2021-12-08 15:18:14.781250+00:00,-63,5,24,7,1,MotionLess,sitting
2021-12-08 15:18:14.812500+00:00,-70,-2,15,7,1,MotionLess,sitting
2021-12-08 15:18:14.843750+00:00,-81,-9,4,7,1,MotionLess,sitting
2021-12-08 15:18:14.875000+00:00,-77,-13,0,7,1,MotionLess,sitting
2021-12-08 15:18:14.906250+00:00,-70,-15,-1,7,1,MotionLess,sitting
2021-12-08 15:18:14.937500+00:00,-70,-13,-10,7,1,MotionLess,sitting
2021-12-08 15:18:14.968750+00:00,-65,-12,-10,7,1,MotionLess,sitting
2021-12-08 15:18:15+00:00,-60,-8,-7,7,1,MotionLess,sitting
2021-12-08 15:18:15.031250+00:00,-61,-6,-5,7,1,MotionLess,sitting
2021-12-08 15:18:15.062500+00:00,-63,-5,-7,7,1,MotionLess,sitting
2021-12-08 15:18:15.093750+00:00,-65,-5,-8,7,1,MotionLess,sitting
2021-12-08 15:18:15.125000+00:00,-57,-2,3,7,1,MotionLess,sitting
2021-12-08 15:18:15.156250+00:00,-69,-2,10,7,1,MotionLess,sitting
2021-12-08 15:18:15.187500+00:00,-72,-1,6,7,1,MotionLess,sitting
2021-12-08 15:18:15.218750+00:00,-74,0,-5,7,1,MotionLess,sitting
2021-12-08 15:18:15.250000+00:00,-76,-2,-1,7,1,MotionLess,sitting
2021-12-08 15:18:15.281250+00:00,-82,1,18,7,1,MotionLess,sitting
2021-12-08 15:18:15.312500+00:00,-85,2,32,7,1,MotionLess,sitting
2021-12-08 15:18:15.343750+00:00,-109,-8,30,7,1,MotionLess,sitting
2021-12-08 15:18:15.375000+00:00,-105,-17,24,7,1,MotionLess,sitting
2021-12-08 15:18:15.406250+00:00,-102,-20,18,7,1,MotionLess,sitting
2021-12-08 15:18:15.437500+00:00,-90,-23,8,7,1,MotionLess,sitting
2021-12-08 15:18:15.468750+00:00,-79,-23,6,7,1,MotionLess,sitting
2021-12-08 15:18:15.500000+00:00,-61,-25,3,7,1,MotionLess,sitting
2021-12-08 15:18:15.531250+00:00,-54,-26,4,7,1,MotionLess,sitting
2021-12-08 15:18:15.562500+00:00,-34,-30,5,7,1,MotionLess,sitting
2021-12-08 15:18:15.593750+00:00,-14,-35,6,7,1,MotionLess,sitting
2021-12-08 15:18:15.625000+00:00,-6,-36,8,7,1,MotionLess,sitting
2021-12-08 15:18:15.656250+00:00,10,-36,12,7,1,MotionLess,sitting
2021-12-08 15:18:15.687500+00:00,15,-35,14,7,1,MotionLess,sitting
2021-12-08 15:18:15.718750+00:00,26,-32,16,7,1,MotionLess,sitting
2021-12-08 15:18:15.750000+00:00,34,-32,22,7,1,MotionLess,sitting
2021-12-08 15:18:15.781250+00:00,40,-30,22,7,1,MotionLess,sitting
2021-12-08 15:18:15.812500+00:00,46,-29,22,7,1,MotionLess,sitting
2021-12-08 15:18:15.843750+00:00,47,-27,24,7,1,MotionLess,sitting
2021-12-08 15:18:15.875000+00:00,49,-27,23,7,1,MotionLess,sitting
2021-12-08 15:18:15.906250+00:00,49,-26,23,7,1,MotionLess,sitting
2021-12-08 15:18:15.937500+00:00,49,-26,19,7,1,MotionLess,sitting
2021-12-08 15:18:15.968750+00:00,44,-25,21,7,1,MotionLess,sitting
2021-12-08 15:18:16+00:00,46,-25,29,7,1,MotionLess,sitting
2021-12-08 15:18:16.031250+00:00,52,-28,29,7,1,MotionLess,sitting
2021-12-08 15:18:16.062500+00:00,49,-30,27,7,1,MotionLess,sitting
2021-12-08 15:18:16.093750+00:00,40,-29,29,7,1,MotionLess,sitting
2021-12-08 15:18:16.125000+00:00,42,-30,26,7,1,MotionLess,sitting
2021-12-08 15:18:16.156250+00:00,46,-30,27,7,1,MotionLess,sitting
2021-12-08 15:18:16.187500+00:00,46,-29,28,7,1,MotionLess,sitting
2021-12-08 15:18:16.218750+00:00,44,-28,28,7,1,MotionLess,sitting
2021-12-08 15:18:16.250000+00:00,46,-26,32,7,1,MotionLess,sitting
2021-12-08 15:18:16.281250+00:00,46,-27,35,7,1,MotionLess,sitting
2021-12-08 15:18:16.312500+00:00,48,-27,36,7,1,MotionLess,sitting
2021-12-08 15:18:16.343750+00:00,46,-28,34,7,1,MotionLess,sitting
2021-12-08 15:18:16.375000+00:00,43,-30,25,7,1,MotionLess,sitting
2021-12-08 15:18:16.406250+00:00,40,-32,21,7,1,MotionLess,sitting
2021-12-08 15:18:16.437500+00:00,44,-28,30,7,1,MotionLess,sitting
2021-12-08 15:18:16.468750+00:00,48,-30,31,7,1,MotionLess,sitting
2021-12-08 15:18:16.500000+00:00,46,-26,32,7,1,MotionLess,sitting
2021-12-08 15:18:16.531250+00:00,45,-24,37,7,1,MotionLess,sitting
2021-12-08 15:18:16.562500+00:00,47,-27,39,7,1,MotionLess,sitting
2021-12-08 15:18:16.593750+00:00,46,-27,34,7,1,MotionLess,sitting
2021-12-08 15:18:16.625000+00:00,43,-28,27,7,1,MotionLess,sitting
2021-12-08 15:18:16.656250+00:00,44,-30,20,7,1,MotionLess,sitting
2021-12-08 15:18:16.687500+00:00,45,-27,38,7,1,MotionLess,sitting
2021-12-08 15:18:16.718750+00:00,50,-29,38,7,1,MotionLess,sitting
2021-12-08 15:18:16.750000+00:00,46,-28,32,7,1,MotionLess,sitting
2021-12-08 15:18:16.781250+00:00,43,-27,35,7,1,MotionLess,sitting
2021-12-08 15:18:16.812500+00:00,46,-26,43,7,1,MotionLess,sitting
2021-12-08 15:18:16.843750+00:00,47,-27,43,7,1,MotionLess,sitting
2021-12-08 15:18:16.875000+00:00,38,-28,31,7,1,MotionLess,sitting
2021-12-08 15:18:16.906250+00:00,41,-30,22,7,1,MotionLess,sitting
2021-12-08 15:18:16.937500+00:00,44,-28,30,7,1,MotionLess,sitting
2021-12-08 15:18:16.968750+00:00,52,-27,33,7,1,MotionLess,sitting
2021-12-08 15:18:17+00:00,46,-21,37,7,1,MotionLess,sitting
2021-12-08 15:18:17.031250+00:00,47,-21,40,7,1,MotionLess,sitting
2021-12-08 15:18:17.062500+00:00,49,-22,41,7,1,MotionLess,sitting
2021-12-08 15:18:17.093750+00:00,45,-25,32,7,1,MotionLess,sitting
2021-12-08 15:18:17.125000+00:00,39,-26,17,7,1,MotionLess,sitting
2021-12-08 15:18:17.156250+00:00,44,-27,21,7,1,MotionLess,sitting
2021-12-08 15:18:17.187500+00:00,48,-24,35,7,1,MotionLess,sitting
2021-12-08 15:18:17.218750+00:00,52,-27,33,7,1,MotionLess,sitting
2021-12-08 15:18:17.250000+00:00,45,-22,37,7,1,MotionLess,sitting
2021-12-08 15:18:17.281250+00:00,45,-23,44,7,1,MotionLess,sitting
2021-12-08 15:18:17.312500+00:00,46,-23,45,7,1,MotionLess,sitting
2021-12-08 15:18:17.343750+00:00,46,-26,31,7,1,MotionLess,sitting
2021-12-08 15:18:17.375000+00:00,43,-27,19,7,1,MotionLess,sitting
2021-12-08 15:18:17.406250+00:00,46,-26,23,7,1,MotionLess,sitting
2021-12-08 15:18:17.437500+00:00,45,-24,32,7,1,MotionLess,sitting
2021-12-08 15:18:17.468750+00:00,54,-25,33,7,1,MotionLess,sitting
2021-12-08 15:18:17.500000+00:00,46,-21,40,7,1,MotionLess,sitting
2021-12-08 15:18:17.531250+00:00,48,-22,42,7,1,MotionLess,sitting
2021-12-08 15:18:17.562500+00:00,48,-25,39,7,1,MotionLess,sitting
2021-12-08 15:18:17.593750+00:00,46,-26,32,7,1,MotionLess,sitting
2021-12-08 15:18:17.625000+00:00,41,-27,19,7,1,MotionLess,sitting
2021-12-08 15:18:17.656250+00:00,45,-28,19,7,1,MotionLess,sitting
2021-12-08 15:18:17.687500+00:00,45,-25,32,7,1,MotionLess,sitting
2021-12-08 15:18:17.718750+00:00,51,-23,35,7,1,MotionLess,sitting
2021-12-08 15:18:17.750000+00:00,48,-21,38,7,1,MotionLess,sitting
2021-12-08 15:18:17.781250+00:00,49,-22,42,7,1,MotionLess,sitting
2021-12-08 15:18:17.812500+00:00,48,-23,39,7,1,MotionLess,sitting
2021-12-08 15:18:17.843750+00:00,45,-24,28,7,1,MotionLess,sitting
2021-12-08 15:18:17.875000+00:00,40,-25,20,7,1,MotionLess,sitting
2021-12-08 15:18:17.906250+00:00,43,-23,28,7,1,MotionLess,sitting
2021-12-08 15:18:17.937500+00:00,53,-24,34,7,1,MotionLess,sitting
2021-12-08 15:18:17.968750+00:00,51,-22,33,7,1,MotionLess,sitting
2021-12-08 15:18:18+00:00,51,-19,43,7,1,MotionLess,sitting
2021-12-08 15:18:18.031250+00:00,53,-20,41,7,1,MotionLess,sitting
2021-12-08 15:18:18.062500+00:00,46,-22,33,7,1,MotionLess,sitting
2021-12-08 15:18:18.093750+00:00,46,-23,26,7,1,MotionLess,sitting
2021-12-08 15:18:18.125000+00:00,49,-24,19,7,1,MotionLess,sitting
2021-12-08 15:18:18.156250+00:00,52,-24,30,7,1,MotionLess,sitting
2021-12-08 15:18:18.187500+00:00,56,-23,30,7,1,MotionLess,sitting
2021-12-08 15:18:18.218750+00:00,49,-19,36,7,1,MotionLess,sitting
2021-12-08 15:18:18.250000+00:00,51,-20,38,7,1,MotionLess,sitting
2021-12-08 15:18:18.281250+00:00,49,-21,33,7,1,MotionLess,sitting
2021-12-08 15:18:18.312500+00:00,48,-21,28,7,1,MotionLess,sitting
2021-12-08 15:18:18.343750+00:00,49,-23,18,7,1,MotionLess,sitting
2021-12-08 15:18:18.375000+00:00,48,-21,28,7,1,MotionLess,sitting
2021-12-08 15:18:18.406250+00:00,54,-22,29,7,1,MotionLess,sitting
2021-12-08 15:18:18.437500+00:00,51,-19,33,7,1,MotionLess,sitting
2021-12-08 15:18:18.468750+00:00,50,-19,36,7,1,MotionLess,sitting
2021-12-08 15:18:18.500000+00:00,50,-20,36,7,1,MotionLess,sitting
2021-12-08 15:18:18.531250+00:00,51,-21,31,7,1,MotionLess,sitting
2021-12-08 15:18:18.562500+00:00,51,-23,16,7,1,MotionLess,sitting
2021-12-08 15:18:18.593750+00:00,49,-22,21,7,1,MotionLess,sitting
2021-12-08 15:18:18.625000+00:00,49,-22,27,7,1,MotionLess,sitting
2021-12-08 15:18:18.656250+00:00,54,-21,30,7,1,MotionLess,sitting
2021-12-08 15:18:18.687500+00:00,49,-20,34,7,1,MotionLess,sitting
2021-12-08 15:18:18.718750+00:00,53,-20,37,7,1,MotionLess,sitting
2021-12-08 15:18:18.750000+00:00,52,-21,35,7,1,MotionLess,sitting
2021-12-08 15:18:18.781250+00:00,48,-22,21,7,1,MotionLess,sitting
2021-12-08 15:18:18.812500+00:00,54,-23,16,7,1,MotionLess,sitting
2021-12-08 15:18:18.843750+00:00,48,-21,25,7,1,MotionLess,sitting
2021-12-08 15:18:18.875000+00:00,56,-24,28,7,1,MotionLess,sitting
2021-12-08 15:18:18.906250+00:00,52,-20,30,7,1,MotionLess,sitting
2021-12-08 15:18:18.937500+00:00,53,-19,39,7,1,MotionLess,sitting
2021-12-08 15:18:18.968750+00:00,52,-20,40,7,1,MotionLess,sitting
2021-12-08 15:18:19+00:00,48,-21,29,7,1,MotionLess,sitting
2021-12-08 15:18:19.031250+00:00,50,-24,14,7,1,MotionLess,sitting
2021-12-08 15:18:19.062500+00:00,52,-23,16,7,1,MotionLess,sitting
2021-12-08 15:18:19.093750+00:00,47,-24,32,7,1,MotionLess,sitting
2021-12-08 15:18:19.125000+00:00,52,-22,29,7,1,MotionLess,sitting
2021-12-08 15:18:19.156250+00:00,50,-19,39,7,1,MotionLess,sitting
2021-12-08 15:18:19.187500+00:00,56,-19,44,7,1,MotionLess,sitting
2021-12-08 15:18:19.218750+00:00,51,-19,33,7,1,MotionLess,sitting
2021-12-08 15:18:19.250000+00:00,57,-21,10,7,1,MotionLess,sitting
2021-12-08 15:18:19.281250+00:00,60,-18,14,7,1,MotionLess,sitting
2021-12-08 15:18:19.312500+00:00,57,-11,39,7,1,MotionLess,sitting
2021-12-08 15:18:19.343750+00:00,56,-11,39,7,1,MotionLess,sitting
2021-12-08 15:18:19.375000+00:00,52,-14,22,7,1,MotionLess,sitting
2021-12-08 15:18:19.406250+00:00,54,-17,17,7,1,MotionLess,sitting
2021-12-08 15:18:19.437500+00:00,43,-19,20,7,1,MotionLess,sitting
2021-12-08 15:18:19.468750+00:00,35,-24,21,7,1,MotionLess,sitting
2021-12-08 15:18:19.500000+00:00,29,-26,22,7,1,MotionLess,sitting
2021-12-08 15:18:19.531250+00:00,15,-32,26,7,1,MotionLess,sitting
2021-12-08 15:18:19.562500+00:00,7,-37,29,7,1,MotionLess,sitting
2021-12-08 15:18:19.593750+00:00,-16,-42,35,7,1,MotionLess,sitting
2021-12-08 15:18:19.625000+00:00,-26,-45,36,7,1,MotionLess,sitting
2021-12-08 15:18:19.656250+00:00,-34,-49,41,7,1,MotionLess,sitting
2021-12-08 15:18:19.687500+00:00,-44,-51,41,7,1,MotionLess,sitting
2021-12-08 15:18:19.718750+00:00,-48,-50,41,7,1,MotionLess,sitting
2021-12-08 15:18:19.750000+00:00,-48,-47,42,7,1,MotionLess,sitting
2021-12-08 15:18:19.781250+00:00,-42,-51,39,7,1,MotionLess,sitting
2021-12-08 15:18:19.812500+00:00,-46,-45,43,7,1,MotionLess,sitting
2021-12-08 15:18:19.843750+00:00,-44,-45,44,7,1,MotionLess,sitting
2021-12-08 15:18:19.875000+00:00,-40,-44,43,7,1,MotionLess,sitting
2021-12-08 15:18:19.906250+00:00,-35,-42,39,7,1,MotionLess,sitting
2021-12-08 15:18:19.937500+00:00,-34,-44,35,7,1,MotionLess,sitting
2021-12-08 15:18:19.968750+00:00,-34,-41,38,7,1,MotionLess,sitting
2021-12-08 15:18:20+00:00,-32,-42,38,7,1,MotionLess,sitting
2021-12-08 15:18:20.031250+00:00,-28,-43,36,7,1,MotionLess,sitting
2021-12-08 15:18:20.062500+00:00,-29,-42,36,7,1,MotionLess,sitting
2021-12-08 15:18:20.093750+00:00,-28,-42,36,7,1,MotionLess,sitting
2021-12-08 15:18:20.125000+00:00,-25,-42,34,7,1,MotionLess,sitting
2021-12-08 15:18:20.156250+00:00,-29,-41,33,7,1,MotionLess,sitting
2021-12-08 15:18:20.187500+00:00,-29,-40,38,7,1,MotionLess,sitting
2021-12-08 15:18:20.218750+00:00,-27,-41,39,7,1,MotionLess,sitting
2021-12-08 15:18:20.250000+00:00,-33,-40,39,7,1,MotionLess,sitting
2021-12-08 15:18:20.281250+00:00,-34,-39,37,7,1,MotionLess,sitting
2021-12-08 15:18:20.312500+00:00,-34,-39,37,7,1,MotionLess,sitting
2021-12-08 15:18:20.343750+00:00,-34,-39,36,7,1,MotionLess,sitting
2021-12-08 15:18:20.375000+00:00,-37,-38,36,7,1,MotionLess,sitting
2021-12-08 15:18:20.406250+00:00,-39,-38,35,7,1,MotionLess,sitting
2021-12-08 15:18:20.437500+00:00,-39,-39,33,7,1,MotionLess,sitting
2021-12-08 15:18:20.468750+00:00,-37,-39,34,7,1,MotionLess,sitting
2021-12-08 15:18:20.500000+00:00,-35,-40,34,7,1,MotionLess,sitting
2021-12-08 15:18:20.531250+00:00,-34,-42,31,7,1,MotionLess,sitting
2021-12-08 15:18:20.562500+00:00,-36,-41,30,7,1,MotionLess,sitting
2021-12-08 15:18:20.593750+00:00,-37,-40,29,7,1,MotionLess,sitting
2021-12-08 15:18:20.625000+00:00,-40,-36,33,7,1,MotionLess,sitting
2021-12-08 15:18:20.656250+00:00,-42,-35,36,7,1,MotionLess,sitting
2021-12-08 15:18:20.687500+00:00,-45,-35,33,7,1,MotionLess,sitting
2021-12-08 15:18:20.718750+00:00,-41,-37,33,7,1,MotionLess,sitting
2021-12-08 15:18:20.750000+00:00,-42,-36,34,7,1,MotionLess,sitting
2021-12-08 15:18:20.781250+00:00,-35,-36,38,7,1,MotionLess,sitting
2021-12-08 15:18:20.812500+00:00,-31,-37,41,7,1,MotionLess,sitting
2021-12-08 15:18:20.843750+00:00,-39,-37,37,7,1,MotionLess,sitting
2021-12-08 15:18:20.875000+00:00,-38,-37,36,7,1,MotionLess,sitting
2021-12-08 15:18:20.906250+00:00,-36,-40,34,7,1,MotionLess,sitting
2021-12-08 15:18:20.937500+00:00,-36,-39,37,7,1,MotionLess,sitting
2021-12-08 15:18:20.968750+00:00,-36,-39,36,7,1,MotionLess,sitting
2021-12-08 15:18:21+00:00,-34,-45,30,7,1,MotionLess,sitting
2021-12-08 15:18:21.031250+00:00,-35,-43,32,7,1,MotionLess,sitting
2021-12-08 15:18:21.062500+00:00,-34,-45,31,7,1,MotionLess,sitting
2021-12-08 15:18:21.093750+00:00,-36,-44,30,7,1,MotionLess,sitting
2021-12-08 15:18:21.125000+00:00,-34,-38,34,7,1,MotionLess,sitting
2021-12-08 15:18:21.156250+00:00,-33,-36,38,7,1,MotionLess,sitting
2021-12-08 15:18:21.187500+00:00,-37,-37,37,7,1,MotionLess,sitting
2021-12-08 15:18:21.218750+00:00,-35,-34,40,7,1,MotionLess,sitting
2021-12-08 15:18:21.250000+00:00,-33,-32,42,7,1,MotionLess,sitting
2021-12-08 15:18:21.281250+00:00,-35,-34,42,7,1,MotionLess,sitting
2021-12-08 15:18:21.312500+00:00,-37,-34,40,7,1,MotionLess,sitting
2021-12-08 15:18:21.343750+00:00,-41,-38,32,7,1,MotionLess,sitting
2021-12-08 15:18:21.375000+00:00,-46,-44,24,7,1,MotionLess,sitting
2021-12-08 15:18:21.406250+00:00,-46,-41,26,7,1,MotionLess,sitting
2021-12-08 15:18:21.437500+00:00,-44,-42,32,7,1,MotionLess,sitting
2021-12-08 15:18:21.468750+00:00,-42,-41,33,7,1,MotionLess,sitting
2021-12-08 15:18:21.500000+00:00,-41,-40,33,7,1,MotionLess,sitting
2021-12-08 15:18:21.531250+00:00,-39,-39,36,7,1,MotionLess,sitting
2021-12-08 15:18:21.562500+00:00,-39,-41,35,7,1,MotionLess,sitting
2021-12-08 15:18:21.593750+00:00,-42,-41,32,7,1,MotionLess,sitting
2021-12-08 15:18:21.625000+00:00,-38,-44,31,7,1,MotionLess,sitting
2021-12-08 15:18:21.656250+00:00,-33,-48,30,7,1,MotionLess,sitting
2021-12-08 15:18:21.687500+00:00,-30,-49,29,7,1,MotionLess,sitting
2021-12-08 15:18:21.718750+00:00,-24,-47,38,7,1,MotionLess,sitting
2021-12-08 15:18:21.750000+00:00,-21,-46,40,7,1,MotionLess,sitting
2021-12-08 15:18:21.781250+00:00,-13,-46,46,7,1,MotionLess,sitting
2021-12-08 15:18:21.812500+00:00,-9,-43,44,7,1,MotionLess,sitting
2021-12-08 15:18:21.843750+00:00,-10,-41,39,7,1,MotionLess,sitting
2021-12-08 15:18:21.875000+00:00,-6,-41,39,7,1,MotionLess,sitting
2021-12-08 15:18:21.906250+00:00,-4,-42,40,7,1,MotionLess,sitting
2021-12-08 15:18:21.937500+00:00,9,-39,41,7,1,MotionLess,sitting
2021-12-08 15:18:21.968750+00:00,16,-39,45,7,1,MotionLess,sitting
2021-12-08 15:18:22+00:00,11,-37,46,7,1,MotionLess,sitting
2021-12-08 15:18:22.031250+00:00,0,-32,45,7,1,MotionLess,sitting
2021-12-08 15:18:22.062500+00:00,-4,-31,44,7,1,MotionLess,sitting
2021-12-08 15:18:22.093750+00:00,3,-31,48,7,1,MotionLess,sitting
2021-12-08 15:18:22.125000+00:00,10,-30,54,7,1,MotionLess,sitting
2021-12-08 15:18:22.156250+00:00,0,-36,55,7,1,MotionLess,sitting
2021-12-08 15:18:22.187500+00:00,-4,-42,49,7,1,MotionLess,sitting
2021-12-08 15:18:22.218750+00:00,-14,-48,45,7,1,MotionLess,sitting
2021-12-08 15:18:22.250000+00:00,-13,-52,45,7,1,MotionLess,sitting
2021-12-08 15:18:22.281250+00:00,-10,-51,47,7,1,MotionLess,sitting
2021-12-08 15:18:22.312500+00:00,-3,-43,47,7,1,MotionLess,sitting
2021-12-08 15:18:22.343750+00:00,-2,-41,48,7,1,MotionLess,sitting
2021-12-08 15:18:22.375000+00:00,4,-38,48,7,1,MotionLess,sitting
2021-12-08 15:18:22.406250+00:00,6,-32,48,7,1,MotionLess,sitting
2021-12-08 15:18:22.437500+00:00,1,-33,44,7,1,MotionLess,sitting
2021-12-08 15:18:22.468750+00:00,1,-33,45,7,1,MotionLess,sitting
2021-12-08 15:18:22.500000+00:00,3,-34,50,7,1,MotionLess,sitting
2021-12-08 15:18:22.531250+00:00,-1,-36,55,7,1,MotionLess,sitting
2021-12-08 15:18:22.562500+00:00,-6,-38,53,7,1,MotionLess,sitting
2021-12-08 15:18:22.593750+00:00,-5,-43,49,7,1,MotionLess,sitting
2021-12-08 15:18:22.625000+00:00,-5,-43,47,7,1,MotionLess,sitting
2021-12-08 15:18:22.656250+00:00,-9,-44,46,7,1,MotionLess,sitting
2021-12-08 15:18:22.687500+00:00,-3,-41,48,7,1,MotionLess,sitting
2021-12-08 15:18:22.718750+00:00,-1,-42,47,7,1,MotionLess,sitting
2021-12-08 15:18:22.750000+00:00,-10,-43,44,7,1,MotionLess,sitting
2021-12-08 15:18:22.781250+00:00,-9,-43,46,7,1,MotionLess,sitting
2021-12-08 15:18:22.812500+00:00,-7,-41,47,7,1,MotionLess,sitting
2021-12-08 15:18:22.843750+00:00,-8,-38,47,7,1,MotionLess,sitting
2021-12-08 15:18:22.875000+00:00,-10,-41,53,7,1,MotionLess,sitting
2021-12-08 15:18:22.906250+00:00,-16,-46,45,7,1,MotionLess,sitting
2021-12-08 15:18:22.937500+00:00,-14,-46,43,7,1,MotionLess,sitting
2021-12-08 15:18:22.968750+00:00,-11,-46,41,7,1,MotionLess,sitting
2021-12-08 15:18:23+00:00,-8,-44,43,7,1,MotionLess,sitting
2021-12-08 15:18:23.031250+00:00,-5,-36,42,7,1,MotionLess,sitting
2021-12-08 15:18:23.062500+00:00,-7,-35,41,7,1,MotionLess,sitting
2021-12-08 15:18:23.093750+00:00,-3,-35,46,7,1,MotionLess,sitting
2021-12-08 15:18:23.125000+00:00,-2,-40,42,7,1,MotionLess,sitting
2021-12-08 15:18:23.156250+00:00,2,-41,41,7,1,MotionLess,sitting
2021-12-08 15:18:23.187500+00:00,13,-45,43,7,1,MotionLess,sitting
2021-12-08 15:18:23.218750+00:00,18,-48,45,7,1,MotionLess,sitting
2021-12-08 15:18:23.250000+00:00,20,-50,43,7,1,MotionLess,sitting
2021-12-08 15:18:23.281250+00:00,12,-49,40,7,1,MotionLess,sitting
2021-12-08 15:18:23.312500+00:00,8,-47,37,7,1,MotionLess,sitting
2021-12-08 15:18:23.343750+00:00,4,-47,43,7,1,MotionLess,sitting
2021-12-08 15:18:23.375000+00:00,3,-45,45,7,1,MotionLess,sitting
2021-12-08 15:18:23.406250+00:00,5,-44,44,7,1,MotionLess,sitting
2021-12-08 15:18:23.437500+00:00,6,-44,43,7,1,MotionLess,sitting
2021-12-08 15:18:23.468750+00:00,6,-43,44,7,1,MotionLess,sitting
2021-12-08 15:18:23.500000+00:00,8,-43,44,7,1,MotionLess,sitting
2021-12-08 15:18:23.531250+00:00,11,-44,45,7,1,MotionLess,sitting
2021-12-08 15:18:23.562500+00:00,11,-44,45,7,1,MotionLess,sitting
2021-12-08 15:18:23.593750+00:00,9,-44,42,7,1,MotionLess,sitting
2021-12-08 15:18:23.625000+00:00,3,-47,40,7,1,MotionLess,sitting
2021-12-08 15:18:23.656250+00:00,4,-46,41,7,1,MotionLess,sitting
2021-12-08 15:18:23.687500+00:00,6,-45,43,7,1,MotionLess,sitting
2021-12-08 15:18:23.718750+00:00,8,-47,43,7,1,MotionLess,sitting
2021-12-08 15:18:23.750000+00:00,7,-46,42,7,1,MotionLess,sitting
2021-12-08 15:18:23.781250+00:00,7,-46,41,7,1,MotionLess,sitting
2021-12-08 15:18:23.812500+00:00,7,-46,41,7,1,MotionLess,sitting
2021-12-08 15:18:23.843750+00:00,8,-46,40,7,1,MotionLess,sitting
2021-12-08 15:18:23.875000+00:00,8,-47,39,7,1,MotionLess,sitting
2021-12-08 15:18:23.906250+00:00,8,-47,40,7,1,MotionLess,sitting
2021-12-08 15:18:23.937500+00:00,8,-46,40,7,1,MotionLess,sitting
2021-12-08 15:18:23.968750+00:00,7,-46,40,7,1,MotionLess,sitting
2021-12-08 15:18:24+00:00,7,-45,41,7,1,MotionLess,sitting
2021-12-08 15:18:24.031250+00:00,7,-45,41,7,1,MotionLess,sitting
2021-12-08 15:18:24.062500+00:00,10,-44,41,7,1,MotionLess,sitting
2021-12-08 15:18:24.093750+00:00,8,-44,37,7,1,MotionLess,sitting
2021-12-08 15:18:24.125000+00:00,15,-43,38,7,1,MotionLess,sitting
2021-12-08 15:18:24.156250+00:00,18,-41,40,7,1,MotionLess,sitting
2021-12-08 15:18:24.187500+00:00,19,-39,38,7,1,MotionLess,sitting
2021-12-08 15:18:24.218750+00:00,19,-38,37,7,1,MotionLess,sitting
2021-12-08 15:18:24.250000+00:00,19,-37,36,7,1,MotionLess,sitting
2021-12-08 15:18:24.281250+00:00,18,-34,34,7,1,MotionLess,sitting
2021-12-08 15:18:24.312500+00:00,17,-33,30,7,1,MotionLess,sitting
2021-12-08 15:18:24.343750+00:00,17,-30,22,7,1,MotionLess,sitting
2021-12-08 15:18:24.375000+00:00,4,-17,16,7,1,MotionLess,sitting
2021-12-08 15:18:24.406250+00:00,0,-14,12,7,1,MotionLess,sitting
2021-12-08 15:18:24.437500+00:00,-23,-3,24,7,1,MotionLess,sitting
2021-12-08 15:18:24.468750+00:00,-40,2,29,7,1,MotionLess,sitting
2021-12-08 15:18:24.500000+00:00,-68,9,36,7,1,MotionLess,sitting
2021-12-08 15:18:24.531250+00:00,-82,14,43,7,1,MotionLess,sitting
2021-12-08 15:18:24.562500+00:00,-87,21,62,7,1,MotionLess,sitting
2021-12-08 15:18:24.593750+00:00,-47,21,69,7,1,MotionLess,sitting
2021-12-08 15:18:24.625000+00:00,-32,27,65,7,1,MotionLess,sitting
2021-12-08 15:18:24.656250+00:00,-21,37,58,7,1,MotionLess,sitting
