datatime,acc_x,acc_y,acc_z
2021-10-27 16:24:41.437500+00:00,-64,1,19
2021-10-27 16:24:41.468750+00:00,-51,6,34
2021-10-27 16:24:41.500000+00:00,-66,12,20
2021-10-27 16:24:41.531250+00:00,-91,14,4
2021-10-27 16:24:41.562500+00:00,-92,13,13
2021-10-27 16:24:41.593750+00:00,-103,21,22
2021-10-27 16:24:41.625000+00:00,-71,20,51
2021-10-27 16:24:41.656250+00:00,-75,23,43
2021-10-27 16:24:41.687500+00:00,-74,32,24
2021-10-27 16:24:41.718750+00:00,-81,32,14
2021-10-27 16:24:41.750000+00:00,-80,32,10
2021-10-27 16:24:41.781250+00:00,-62,27,16
2021-10-27 16:24:41.812500+00:00,-72,16,22
2021-10-27 16:24:41.843750+00:00,-71,15,24
2021-10-27 16:24:41.875000+00:00,-52,6,35
2021-10-27 16:24:41.906250+00:00,-50,1,35
2021-10-27 16:24:41.937500+00:00,-47,-1,33
2021-10-27 16:24:41.968750+00:00,-47,-7,24
2021-10-27 16:24:42+00:00,-47,-9,24
2021-10-27 16:24:42.031250+00:00,-48,-10,26
2021-10-27 16:24:42.062500+00:00,-54,-14,20
2021-10-27 16:24:42.093750+00:00,-51,-15,24
2021-10-27 16:24:42.125000+00:00,-40,-20,34
2021-10-27 16:24:42.156250+00:00,-44,-21,35
2021-10-27 16:24:42.187500+00:00,-60,-22,24
2021-10-27 16:24:42.218750+00:00,-50,-22,26
2021-10-27 16:24:42.250000+00:00,-32,-29,28
2021-10-27 16:24:42.281250+00:00,-35,-30,8
2021-10-27 16:24:42.312500+00:00,-34,-27,-1
2021-10-27 16:24:42.343750+00:00,-39,-19,-35
2021-10-27 16:24:42.375000+00:00,-76,-16,-59
2021-10-27 16:24:42.406250+00:00,-74,-18,-63
2021-10-27 16:24:42.437500+00:00,-67,-17,-56
2021-10-27 16:24:42.468750+00:00,-78,-18,-59
2021-10-27 16:24:42.500000+00:00,-32,-15,-39
2021-10-27 16:24:42.531250+00:00,8,-17,-7
2021-10-27 16:24:42.562500+00:00,-26,-6,36
2021-10-27 16:24:42.593750+00:00,-23,-7,38
2021-10-27 16:24:42.625000+00:00,-32,-11,38
2021-10-27 16:24:42.656250+00:00,-51,0,31
2021-10-27 16:24:42.687500+00:00,-57,8,25
2021-10-27 16:24:42.718750+00:00,-71,12,30
2021-10-27 16:24:42.750000+00:00,-74,10,32
2021-10-27 16:24:42.781250+00:00,-70,10,26
2021-10-27 16:24:42.812500+00:00,-67,11,18
2021-10-27 16:24:42.843750+00:00,-105,34,31
2021-10-27 16:24:42.875000+00:00,-42,12,54
2021-10-27 16:24:42.906250+00:00,-68,12,23
2021-10-27 16:24:42.937500+00:00,-57,7,11
2021-10-27 16:24:42.968750+00:00,-64,9,9
2021-10-27 16:24:43+00:00,-58,8,14
2021-10-27 16:24:43.031250+00:00,-52,10,16
2021-10-27 16:24:43.062500+00:00,-63,14,10
2021-10-27 16:24:43.093750+00:00,-67,15,6
2021-10-27 16:24:43.125000+00:00,-58,13,16
2021-10-27 16:24:43.156250+00:00,-58,6,18
2021-10-27 16:24:43.187500+00:00,-66,5,14
2021-10-27 16:24:43.218750+00:00,-67,6,19
2021-10-27 16:24:43.250000+00:00,-66,7,21
2021-10-27 16:24:43.281250+00:00,-73,7,6
2021-10-27 16:24:43.312500+00:00,-75,4,3
2021-10-27 16:24:43.343750+00:00,-72,3,7
2021-10-27 16:24:43.375000+00:00,-68,2,7
2021-10-27 16:24:43.406250+00:00,-63,1,4
2021-10-27 16:24:43.437500+00:00,-66,0,-1
2021-10-27 16:24:43.468750+00:00,-69,-1,-2
2021-10-27 16:24:43.500000+00:00,-80,-1,-1
2021-10-27 16:24:43.531250+00:00,-69,-2,-11
2021-10-27 16:24:43.562500+00:00,-57,-9,-20
2021-10-27 16:24:43.593750+00:00,-58,-3,-6
2021-10-27 16:24:43.625000+00:00,-57,-2,-7
2021-10-27 16:24:43.656250+00:00,-70,-3,-13
2021-10-27 16:24:43.687500+00:00,-64,-5,-8
2021-10-27 16:24:43.718750+00:00,-66,-5,-2
2021-10-27 16:24:43.750000+00:00,-63,-5,-1
2021-10-27 16:24:43.781250+00:00,-67,-4,-2
2021-10-27 16:24:43.812500+00:00,-67,-5,0
2021-10-27 16:24:43.843750+00:00,-69,-5,-2
2021-10-27 16:24:43.875000+00:00,-67,-4,7
2021-10-27 16:24:43.906250+00:00,-63,-4,10
2021-10-27 16:24:43.937500+00:00,-63,-2,12
2021-10-27 16:24:43.968750+00:00,-60,-2,14
2021-10-27 16:24:44+00:00,-61,-5,12
2021-10-27 16:24:44.031250+00:00,-62,-5,13
2021-10-27 16:24:44.062500+00:00,-60,-6,15
2021-10-27 16:24:44.093750+00:00,-59,-6,14
2021-10-27 16:24:44.125000+00:00,-59,-6,12
2021-10-27 16:24:44.156250+00:00,-57,-7,16
2021-10-27 16:24:44.187500+00:00,-56,-4,27
2021-10-27 16:24:44.218750+00:00,-60,-3,31
2021-10-27 16:24:44.250000+00:00,-59,-8,21
2021-10-27 16:24:44.281250+00:00,-57,-4,23
2021-10-27 16:24:44.312500+00:00,-52,0,31
2021-10-27 16:24:44.343750+00:00,-55,2,31
2021-10-27 16:24:44.375000+00:00,-51,5,36
2021-10-27 16:24:44.406250+00:00,-53,3,35
2021-10-27 16:24:44.437500+00:00,-62,6,35
2021-10-27 16:24:44.468750+00:00,-58,1,35
2021-10-27 16:24:44.500000+00:00,-58,0,38
2021-10-27 16:24:44.531250+00:00,-60,-2,30
2021-10-27 16:24:44.562500+00:00,-57,-3,30
2021-10-27 16:24:44.593750+00:00,-53,-1,45
2021-10-27 16:24:44.625000+00:00,-57,2,44
2021-10-27 16:24:44.656250+00:00,-55,3,47
2021-10-27 16:24:44.687500+00:00,-51,6,53
2021-10-27 16:24:44.718750+00:00,-50,6,50
2021-10-27 16:24:44.750000+00:00,-48,7,51
2021-10-27 16:24:44.781250+00:00,-47,7,51
2021-10-27 16:24:44.812500+00:00,-48,5,51
2021-10-27 16:24:44.843750+00:00,-47,4,37
2021-10-27 16:24:44.875000+00:00,-42,2,35
2021-10-27 16:24:44.906250+00:00,-41,0,38
2021-10-27 16:24:44.937500+00:00,-34,-3,40
2021-10-27 16:24:44.968750+00:00,-34,-8,37
2021-10-27 16:24:45+00:00,-29,-12,23
2021-10-27 16:24:45.031250+00:00,-27,-14,17
2021-10-27 16:24:45.062500+00:00,-27,-13,16
2021-10-27 16:24:45.093750+00:00,-36,-11,8
2021-10-27 16:24:45.125000+00:00,-55,1,0
2021-10-27 16:24:45.156250+00:00,-54,10,3
2021-10-27 16:24:45.187500+00:00,-71,19,3
2021-10-27 16:24:45.218750+00:00,-68,19,6
2021-10-27 16:24:45.250000+00:00,-66,22,23
2021-10-27 16:24:45.281250+00:00,-76,22,18
2021-10-27 16:24:45.312500+00:00,-82,22,15
2021-10-27 16:24:45.343750+00:00,-81,33,16
2021-10-27 16:24:45.375000+00:00,-81,39,13
2021-10-27 16:24:45.406250+00:00,-73,45,21
2021-10-27 16:24:45.437500+00:00,-70,45,26
2021-10-27 16:24:45.468750+00:00,-61,30,23
2021-10-27 16:24:45.500000+00:00,-56,23,23
2021-10-27 16:24:45.531250+00:00,-57,17,26
2021-10-27 16:24:45.562500+00:00,-46,15,33
2021-10-27 16:24:45.593750+00:00,-47,14,38
2021-10-27 16:24:45.625000+00:00,-57,18,36
2021-10-27 16:24:45.656250+00:00,-66,21,43
2021-10-27 16:24:45.687500+00:00,-68,15,37
2021-10-27 16:24:45.718750+00:00,-76,23,13
2021-10-27 16:24:45.750000+00:00,-84,20,8
2021-10-27 16:24:45.781250+00:00,-84,16,-10
2021-10-27 16:24:45.812500+00:00,-76,14,-1
2021-10-27 16:24:45.843750+00:00,-56,6,-21
2021-10-27 16:24:45.875000+00:00,-70,3,-40
2021-10-27 16:24:45.906250+00:00,-72,3,-28
2021-10-27 16:24:45.937500+00:00,-62,8,-14
2021-10-27 16:24:45.968750+00:00,-56,5,-15
2021-10-27 16:24:46+00:00,-66,1,-23
2021-10-27 16:24:46.031250+00:00,-68,-2,-26
2021-10-27 16:24:46.062500+00:00,-64,-2,-21
2021-10-27 16:24:46.093750+00:00,-63,-1,-17
2021-10-27 16:24:46.125000+00:00,-58,-4,-21
2021-10-27 16:24:46.156250+00:00,-72,-1,-25
2021-10-27 16:24:46.187500+00:00,-63,-4,-25
2021-10-27 16:24:46.218750+00:00,-63,-3,-23
2021-10-27 16:24:46.250000+00:00,-62,-7,-23
2021-10-27 16:24:46.281250+00:00,-66,-5,-23
2021-10-27 16:24:46.312500+00:00,-61,0,-15
2021-10-27 16:24:46.343750+00:00,-61,4,-8
2021-10-27 16:24:46.375000+00:00,-62,0,-15
2021-10-27 16:24:46.406250+00:00,-56,-1,-9
2021-10-27 16:24:46.437500+00:00,-63,1,-6
2021-10-27 16:24:46.468750+00:00,-65,1,-9
2021-10-27 16:24:46.500000+00:00,-62,4,-6
2021-10-27 16:24:46.531250+00:00,-69,4,-5
2021-10-27 16:24:46.562500+00:00,-71,4,-3
2021-10-27 16:24:46.593750+00:00,-67,-2,0
2021-10-27 16:24:46.625000+00:00,-66,-1,4
2021-10-27 16:24:46.656250+00:00,-60,0,1
2021-10-27 16:24:46.687500+00:00,-63,4,-1
2021-10-27 16:24:46.718750+00:00,-64,4,5
2021-10-27 16:24:46.750000+00:00,-58,6,7
2021-10-27 16:24:46.781250+00:00,-64,5,2
2021-10-27 16:24:46.812500+00:00,-69,6,1
2021-10-27 16:24:46.843750+00:00,-62,6,7
2021-10-27 16:24:46.875000+00:00,-66,5,10
2021-10-27 16:24:46.906250+00:00,-65,5,8
2021-10-27 16:24:46.937500+00:00,-60,5,9
2021-10-27 16:24:46.968750+00:00,-60,5,9
2021-10-27 16:24:47+00:00,-64,6,11
2021-10-27 16:24:47.031250+00:00,-70,5,10
2021-10-27 16:24:47.062500+00:00,-67,4,11
2021-10-27 16:24:47.093750+00:00,-72,5,12
2021-10-27 16:24:47.125000+00:00,-58,4,13
2021-10-27 16:24:47.156250+00:00,-59,4,14
2021-10-27 16:24:47.187500+00:00,-58,5,13
2021-10-27 16:24:47.218750+00:00,-61,6,12
2021-10-27 16:24:47.250000+00:00,-65,7,15
2021-10-27 16:24:47.281250+00:00,-67,7,11
2021-10-27 16:24:47.312500+00:00,-63,5,10
2021-10-27 16:24:47.343750+00:00,-60,5,11
2021-10-27 16:24:47.375000+00:00,-63,5,17
2021-10-27 16:24:47.406250+00:00,-66,5,11
2021-10-27 16:24:47.437500+00:00,-67,3,4
2021-10-27 16:24:47.468750+00:00,-61,4,10
2021-10-27 16:24:47.500000+00:00,-66,6,16
2021-10-27 16:24:47.531250+00:00,-67,6,13
2021-10-27 16:24:47.562500+00:00,-64,6,11
2021-10-27 16:24:47.593750+00:00,-61,7,14
2021-10-27 16:24:47.625000+00:00,-59,8,20
2021-10-27 16:24:47.656250+00:00,-62,9,17
2021-10-27 16:24:47.687500+00:00,-66,11,18
2021-10-27 16:24:47.718750+00:00,-64,9,18
2021-10-27 16:24:47.750000+00:00,-56,9,17
2021-10-27 16:24:47.781250+00:00,-58,11,18
2021-10-27 16:24:47.812500+00:00,-57,11,21
2021-10-27 16:24:47.843750+00:00,-61,13,21
2021-10-27 16:24:47.875000+00:00,-58,9,20
2021-10-27 16:24:47.906250+00:00,-60,7,19
2021-10-27 16:24:47.937500+00:00,-63,5,18
2021-10-27 16:24:47.968750+00:00,-61,3,22
2021-10-27 16:24:48+00:00,-57,-1,25
2021-10-27 16:24:48.031250+00:00,-57,-2,25
2021-10-27 16:24:48.062500+00:00,-53,-4,29
2021-10-27 16:24:48.093750+00:00,-52,-3,30
2021-10-27 16:24:48.125000+00:00,-51,-2,34
2021-10-27 16:24:48.156250+00:00,-53,-2,35
2021-10-27 16:24:48.187500+00:00,-59,-1,39
2021-10-27 16:24:48.218750+00:00,-61,-2,40
2021-10-27 16:24:48.250000+00:00,-54,-4,35
2021-10-27 16:24:48.281250+00:00,-57,-1,33
2021-10-27 16:24:48.312500+00:00,-58,0,31
2021-10-27 16:24:48.343750+00:00,-60,1,27
2021-10-27 16:24:48.375000+00:00,-58,1,27
2021-10-27 16:24:48.406250+00:00,-63,2,26
2021-10-27 16:24:48.437500+00:00,-63,2,24
2021-10-27 16:24:48.468750+00:00,-60,1,20
2021-10-27 16:24:48.500000+00:00,-62,0,21
2021-10-27 16:24:48.531250+00:00,-61,0,23
2021-10-27 16:24:48.562500+00:00,-57,7,34
2021-10-27 16:24:48.593750+00:00,-65,3,29
2021-10-27 16:24:48.625000+00:00,-56,2,28
2021-10-27 16:24:48.656250+00:00,-58,2,25
2021-10-27 16:24:48.687500+00:00,-59,2,23
2021-10-27 16:24:48.718750+00:00,-61,2,23
2021-10-27 16:24:48.750000+00:00,-59,2,24
2021-10-27 16:24:48.781250+00:00,-58,2,23
2021-10-27 16:24:48.812500+00:00,-58,2,24
2021-10-27 16:24:48.843750+00:00,-60,1,24
2021-10-27 16:24:48.875000+00:00,-60,1,25
2021-10-27 16:24:48.906250+00:00,-60,0,25
2021-10-27 16:24:48.937500+00:00,-61,1,24
2021-10-27 16:24:48.968750+00:00,-60,1,24
2021-10-27 16:24:49+00:00,-59,1,24
2021-10-27 16:24:49.031250+00:00,-60,1,24
2021-10-27 16:24:49.062500+00:00,-59,0,25
2021-10-27 16:24:49.093750+00:00,-58,1,25
2021-10-27 16:24:49.125000+00:00,-59,1,25
2021-10-27 16:24:49.156250+00:00,-59,1,25
2021-10-27 16:24:49.187500+00:00,-59,1,25
2021-10-27 16:24:49.218750+00:00,-59,0,25
2021-10-27 16:24:49.250000+00:00,-60,0,25
2021-10-27 16:24:49.281250+00:00,-60,1,25
2021-10-27 16:24:49.312500+00:00,-59,1,25
2021-10-27 16:24:49.343750+00:00,-59,1,25
2021-10-27 16:24:49.375000+00:00,-59,0,25
2021-10-27 16:24:49.406250+00:00,-59,0,25
2021-10-27 16:24:49.437500+00:00,-59,1,25
2021-10-27 16:24:49.468750+00:00,-59,1,25
2021-10-27 16:24:49.500000+00:00,-59,1,25
2021-10-27 16:24:49.531250+00:00,-59,1,26
2021-10-27 16:24:49.562500+00:00,-58,0,26
2021-10-27 16:24:49.593750+00:00,-59,0,26
2021-10-27 16:24:49.625000+00:00,-60,0,26
2021-10-27 16:24:49.656250+00:00,-60,0,27
2021-10-27 16:24:49.687500+00:00,-59,0,28
2021-10-27 16:24:49.718750+00:00,-61,-1,29
2021-10-27 16:24:49.750000+00:00,-70,1,29
2021-10-27 16:24:49.781250+00:00,-63,-3,28
2021-10-27 16:24:49.812500+00:00,-69,-4,22
2021-10-27 16:24:49.843750+00:00,-67,-8,23
2021-10-27 16:24:49.875000+00:00,-58,-13,32
2021-10-27 16:24:49.906250+00:00,-55,-14,34
2021-10-27 16:24:49.937500+00:00,-51,-13,36
2021-10-27 16:24:49.968750+00:00,-49,-11,38
2021-10-27 16:24:50+00:00,-51,-7,38
2021-10-27 16:24:50.031250+00:00,-44,-7,34
2021-10-27 16:24:50.062500+00:00,-38,-8,33
2021-10-27 16:24:50.093750+00:00,-36,-6,34
2021-10-27 16:24:50.125000+00:00,-37,-3,37
2021-10-27 16:24:50.156250+00:00,-36,2,45
2021-10-27 16:24:50.187500+00:00,-42,6,47
2021-10-27 16:24:50.218750+00:00,-46,8,50
2021-10-27 16:24:50.250000+00:00,-36,5,52
2021-10-27 16:24:50.281250+00:00,-35,3,52
2021-10-27 16:24:50.312500+00:00,-42,5,56
2021-10-27 16:24:50.343750+00:00,-42,5,58
2021-10-27 16:24:50.375000+00:00,-34,3,62
2021-10-27 16:24:50.406250+00:00,-25,-2,64
2021-10-27 16:24:50.437500+00:00,-26,-4,62
2021-10-27 16:24:50.468750+00:00,-35,-4,48
2021-10-27 16:24:50.500000+00:00,-36,-6,43
2021-10-27 16:24:50.531250+00:00,-40,1,46
2021-10-27 16:24:50.562500+00:00,-40,5,52
2021-10-27 16:24:50.593750+00:00,-32,8,56
2021-10-27 16:24:50.625000+00:00,-42,14,50
2021-10-27 16:24:50.656250+00:00,-40,15,49
2021-10-27 16:24:50.687500+00:00,-42,20,52
2021-10-27 16:24:50.718750+00:00,-27,20,58
2021-10-27 16:24:50.750000+00:00,-24,23,54
2021-10-27 16:24:50.781250+00:00,-26,22,49
2021-10-27 16:24:50.812500+00:00,-32,21,46
2021-10-27 16:24:50.843750+00:00,-34,22,47
2021-10-27 16:24:50.875000+00:00,-33,25,49
2021-10-27 16:24:50.906250+00:00,-34,23,49
2021-10-27 16:24:50.937500+00:00,-36,23,51
2021-10-27 16:24:50.968750+00:00,-32,29,55
2021-10-27 16:24:51+00:00,-27,32,59
2021-10-27 16:24:51.031250+00:00,-22,32,59
2021-10-27 16:24:51.062500+00:00,-14,28,59
2021-10-27 16:24:51.093750+00:00,-12,23,60
2021-10-27 16:24:51.125000+00:00,-1,17,62
2021-10-27 16:24:51.156250+00:00,-5,18,61
2021-10-27 16:24:51.187500+00:00,-18,24,59
2021-10-27 16:24:51.218750+00:00,-19,29,60
2021-10-27 16:24:51.250000+00:00,-16,35,60
2021-10-27 16:24:51.281250+00:00,-26,35,52
2021-10-27 16:24:51.312500+00:00,-30,35,50
2021-10-27 16:24:51.343750+00:00,-27,32,48
2021-10-27 16:24:51.375000+00:00,-23,30,46
2021-10-27 16:24:51.406250+00:00,-32,26,47
2021-10-27 16:24:51.437500+00:00,-35,23,46
2021-10-27 16:24:51.468750+00:00,-33,19,50
2021-10-27 16:24:51.500000+00:00,-37,18,53
2021-10-27 16:24:51.531250+00:00,-50,16,51
2021-10-27 16:24:51.562500+00:00,-54,14,55
2021-10-27 16:24:51.593750+00:00,-59,9,48
2021-10-27 16:24:51.625000+00:00,-61,-10,23
2021-10-27 16:24:51.656250+00:00,-46,-17,25
2021-10-27 16:24:51.687500+00:00,-50,-28,18
2021-10-27 16:24:51.718750+00:00,-45,-35,24
2021-10-27 16:24:51.750000+00:00,-42,-33,33
2021-10-27 16:24:51.781250+00:00,-40,-22,42
2021-10-27 16:24:51.812500+00:00,-46,-16,48
2021-10-27 16:24:51.843750+00:00,-43,-7,54
2021-10-27 16:24:51.875000+00:00,-42,-5,51
2021-10-27 16:24:51.906250+00:00,-46,-4,51
2021-10-27 16:24:51.937500+00:00,-48,-5,49
2021-10-27 16:24:51.968750+00:00,-53,-3,51
2021-10-27 16:24:52+00:00,-40,-6,48
2021-10-27 16:24:52.031250+00:00,-41,-7,48
2021-10-27 16:24:52.062500+00:00,-47,-11,39
2021-10-27 16:24:52.093750+00:00,-49,-10,38
2021-10-27 16:24:52.125000+00:00,-48,-12,42
2021-10-27 16:24:52.156250+00:00,-47,-7,43
2021-10-27 16:24:52.187500+00:00,-41,-8,44
2021-10-27 16:24:52.218750+00:00,-44,-3,46
2021-10-27 16:24:52.250000+00:00,-53,-2,46
2021-10-27 16:24:52.281250+00:00,-51,-5,47
2021-10-27 16:24:52.312500+00:00,-46,-3,40
2021-10-27 16:24:52.343750+00:00,-44,-3,41
2021-10-27 16:24:52.375000+00:00,-52,0,45
2021-10-27 16:24:52.406250+00:00,-51,0,47
2021-10-27 16:24:52.437500+00:00,-49,-3,43
2021-10-27 16:24:52.468750+00:00,-51,-4,39
2021-10-27 16:24:52.500000+00:00,-48,-7,39
2021-10-27 16:24:52.531250+00:00,-48,-3,42
2021-10-27 16:24:52.562500+00:00,-47,-1,46
2021-10-27 16:24:52.593750+00:00,-44,-2,45
2021-10-27 16:24:52.625000+00:00,-45,-3,44
2021-10-27 16:24:52.656250+00:00,-43,-3,48
2021-10-27 16:24:52.687500+00:00,-43,-2,47
2021-10-27 16:24:52.718750+00:00,-47,-4,43
2021-10-27 16:24:52.750000+00:00,-44,-5,44
2021-10-27 16:24:52.781250+00:00,-40,-4,48
2021-10-27 16:24:52.812500+00:00,-39,-5,49
2021-10-27 16:24:52.843750+00:00,-39,-5,49
2021-10-27 16:24:52.875000+00:00,-41,-3,49
2021-10-27 16:24:52.906250+00:00,-39,-2,50
2021-10-27 16:24:52.937500+00:00,-41,-1,48
2021-10-27 16:24:52.968750+00:00,-42,-2,48
2021-10-27 16:24:53+00:00,-42,-2,48
2021-10-27 16:24:53.031250+00:00,-42,-2,47
2021-10-27 16:24:53.062500+00:00,-44,-2,47
2021-10-27 16:24:53.093750+00:00,-40,-2,49
2021-10-27 16:24:53.125000+00:00,-41,-1,49
2021-10-27 16:24:53.156250+00:00,-42,-2,47
2021-10-27 16:24:53.187500+00:00,-44,-3,45
2021-10-27 16:24:53.218750+00:00,-45,-3,45
2021-10-27 16:24:53.250000+00:00,-47,-4,45
2021-10-27 16:24:53.281250+00:00,-47,-3,45
2021-10-27 16:24:53.312500+00:00,-44,-4,45
2021-10-27 16:24:53.343750+00:00,-44,-4,45
2021-10-27 16:24:53.375000+00:00,-46,-4,46
2021-10-27 16:24:53.406250+00:00,-43,-5,46
2021-10-27 16:24:53.437500+00:00,-44,-5,45
2021-10-27 16:24:53.468750+00:00,-45,-5,43
2021-10-27 16:24:53.500000+00:00,-46,-4,44
2021-10-27 16:24:53.531250+00:00,-50,-4,40
2021-10-27 16:24:53.562500+00:00,-47,-5,38
2021-10-27 16:24:53.593750+00:00,-49,-4,39
2021-10-27 16:24:53.625000+00:00,-56,-5,35
2021-10-27 16:24:53.656250+00:00,-51,-4,35
2021-10-27 16:24:53.687500+00:00,-49,1,43
2021-10-27 16:24:53.718750+00:00,-57,-1,40
2021-10-27 16:24:53.750000+00:00,-52,-1,36
2021-10-27 16:24:53.781250+00:00,-52,0,35
2021-10-27 16:24:53.812500+00:00,-51,0,37
2021-10-27 16:24:53.843750+00:00,-51,-2,38
2021-10-27 16:24:53.875000+00:00,-52,-2,37
2021-10-27 16:24:53.906250+00:00,-57,-1,34
2021-10-27 16:24:53.937500+00:00,-57,-2,32
2021-10-27 16:24:53.968750+00:00,-53,-1,37
2021-10-27 16:24:54+00:00,-51,-2,38
2021-10-27 16:24:54.031250+00:00,-53,-2,36
2021-10-27 16:24:54.062500+00:00,-52,-2,36
2021-10-27 16:24:54.093750+00:00,-51,-1,37
2021-10-27 16:24:54.125000+00:00,-54,-2,36
2021-10-27 16:24:54.156250+00:00,-52,-1,36
2021-10-27 16:24:54.187500+00:00,-54,-1,36
2021-10-27 16:24:54.218750+00:00,-54,-1,36
2021-10-27 16:24:54.250000+00:00,-54,0,36
2021-10-27 16:24:54.281250+00:00,-52,-1,37
2021-10-27 16:24:54.312500+00:00,-52,-2,37
2021-10-27 16:24:54.343750+00:00,-52,-1,37
2021-10-27 16:24:54.375000+00:00,-51,-1,38
2021-10-27 16:24:54.406250+00:00,-51,-1,38
2021-10-27 16:24:54.437500+00:00,-53,-1,37
2021-10-27 16:24:54.468750+00:00,-51,-2,38
2021-10-27 16:24:54.500000+00:00,-52,-2,38
2021-10-27 16:24:54.531250+00:00,-52,-2,38
2021-10-27 16:24:54.562500+00:00,-51,-2,38
2021-10-27 16:24:54.593750+00:00,-51,-1,38
2021-10-27 16:24:54.625000+00:00,-51,-1,39
2021-10-27 16:24:54.656250+00:00,-51,-1,39
2021-10-27 16:24:54.687500+00:00,-51,-2,38
2021-10-27 16:24:54.718750+00:00,-51,-2,38
2021-10-27 16:24:54.750000+00:00,-52,-2,38
2021-10-27 16:24:54.781250+00:00,-51,-2,38
2021-10-27 16:24:54.812500+00:00,-51,-2,38
2021-10-27 16:24:54.843750+00:00,-51,-1,39
2021-10-27 16:24:54.875000+00:00,-51,-1,38
2021-10-27 16:24:54.906250+00:00,-51,-1,39
2021-10-27 16:24:54.937500+00:00,-51,-1,38
2021-10-27 16:24:54.968750+00:00,-52,-2,38
2021-10-27 16:24:55+00:00,-52,-1,38
2021-10-27 16:24:55.031250+00:00,-52,-1,38
2021-10-27 16:24:55.062500+00:00,-52,-2,38
2021-10-27 16:24:55.093750+00:00,-52,-2,38
2021-10-27 16:24:55.125000+00:00,-52,-1,38
2021-10-27 16:24:55.156250+00:00,-51,-1,38
2021-10-27 16:24:55.187500+00:00,-51,-1,38
2021-10-27 16:24:55.218750+00:00,-51,-1,38
2021-10-27 16:24:55.250000+00:00,-51,-1,38
2021-10-27 16:24:55.281250+00:00,-52,-2,38
2021-10-27 16:24:55.312500+00:00,-52,-2,38
2021-10-27 16:24:55.343750+00:00,-51,-2,38
2021-10-27 16:24:55.375000+00:00,-51,-1,38
2021-10-27 16:24:55.406250+00:00,-51,-1,38
2021-10-27 16:24:55.437500+00:00,-52,-1,38
2021-10-27 16:24:55.468750+00:00,-51,-1,38
2021-10-27 16:24:55.500000+00:00,-51,-1,38
2021-10-27 16:24:55.531250+00:00,-52,-1,37
2021-10-27 16:24:55.562500+00:00,-52,-2,37
2021-10-27 16:24:55.593750+00:00,-53,-2,37
2021-10-27 16:24:55.625000+00:00,-53,-2,36
2021-10-27 16:24:55.656250+00:00,-52,-2,38
2021-10-27 16:24:55.687500+00:00,-51,-1,38
2021-10-27 16:24:55.718750+00:00,-52,1,38
2021-10-27 16:24:55.750000+00:00,-51,0,38
2021-10-27 16:24:55.781250+00:00,-52,0,38
2021-10-27 16:24:55.812500+00:00,-53,-2,37
2021-10-27 16:24:55.843750+00:00,-53,-2,37
2021-10-27 16:24:55.875000+00:00,-52,-1,36
2021-10-27 16:24:55.906250+00:00,-52,-1,36
2021-10-27 16:24:55.937500+00:00,-52,-1,37
2021-10-27 16:24:55.968750+00:00,-52,-1,37
2021-10-27 16:24:56+00:00,-52,-1,37
2021-10-27 16:24:56.031250+00:00,-53,-1,37
2021-10-27 16:24:56.062500+00:00,-54,-1,36
2021-10-27 16:24:56.093750+00:00,-52,-2,37
2021-10-27 16:24:56.125000+00:00,-52,-1,37
2021-10-27 16:24:56.156250+00:00,-53,-1,37
2021-10-27 16:24:56.187500+00:00,-52,-1,37
2021-10-27 16:24:56.218750+00:00,-52,-2,37
2021-10-27 16:24:56.250000+00:00,-53,-1,37
2021-10-27 16:24:56.281250+00:00,-52,-2,37
2021-10-27 16:24:56.312500+00:00,-52,-2,37
2021-10-27 16:24:56.343750+00:00,-52,-1,37
2021-10-27 16:24:56.375000+00:00,-52,-1,37
2021-10-27 16:24:56.406250+00:00,-53,-2,36
2021-10-27 16:24:56.437500+00:00,-53,-2,37
2021-10-27 16:24:56.468750+00:00,-52,-1,37
2021-10-27 16:24:56.500000+00:00,-52,-1,37
2021-10-27 16:24:56.531250+00:00,-52,-1,37
2021-10-27 16:24:56.562500+00:00,-52,-2,37
2021-10-27 16:24:56.593750+00:00,-54,-2,36
2021-10-27 16:24:56.625000+00:00,-53,-2,37
2021-10-27 16:24:56.656250+00:00,-53,-2,37
2021-10-27 16:24:56.687500+00:00,-53,-1,37
2021-10-27 16:24:56.718750+00:00,-52,-1,37
2021-10-27 16:24:56.750000+00:00,-52,-2,37
2021-10-27 16:24:56.781250+00:00,-52,-2,37
2021-10-27 16:24:56.812500+00:00,-52,-1,37
2021-10-27 16:24:56.843750+00:00,-53,-2,37
2021-10-27 16:24:56.875000+00:00,-52,-2,37
2021-10-27 16:24:56.906250+00:00,-52,-2,37
2021-10-27 16:24:56.937500+00:00,-52,-2,38
2021-10-27 16:24:56.968750+00:00,-52,-1,38
2021-10-27 16:24:57+00:00,-52,-1,37
2021-10-27 16:24:57.031250+00:00,-52,-1,38
2021-10-27 16:24:57.062500+00:00,-52,-1,38
2021-10-27 16:24:57.093750+00:00,-52,-1,37
2021-10-27 16:24:57.125000+00:00,-52,-1,37
2021-10-27 16:24:57.156250+00:00,-52,-2,37
2021-10-27 16:24:57.187500+00:00,-52,-1,37
2021-10-27 16:24:57.218750+00:00,-52,-1,37
2021-10-27 16:24:57.250000+00:00,-52,-1,38
